"Mesodinium rubrum";"Mesodinium";"Code.Region";"Code_point_Libelle";"Year";"Month";"Date";"Heure";"Code.parametre";"ID.interne.passage";"Day";"Mesodinium_genus";"log_c";"true_count"
200;0;22;"Ouest Loscolo";2012;7;2012-07-16;"14:30:00";"FLORTOT";60262329;198;200;2,30319605742049;2
100;0;22;"Ouest Loscolo";2012;8;2012-08-06;"10:15:00";"FLORTOT";60275228;219;100;2,00432137378264;1
100;0;22;"Ouest Loscolo";2012;8;2012-08-20;"09:00:00";"FLORTOT";60275328;233;100;2,00432137378264;1
600;0;22;"Ouest Loscolo";2012;9;2012-09-10;"13:05:00";"FLORTOT";60282048;254;600;2,77887447200274;6
800;0;22;"Ouest Loscolo";2012;10;2012-10-08;"10:55:00";"FLORTOT";60289368;282;800;2,90363251608424;8
100;0;22;"Ouest Loscolo";2012;10;2012-10-23;"12:10:00";"FLORTOT";60290109;297;100;2,00432137378264;1
2200;0;22;"Ouest Loscolo";2012;11;2012-11-06;"10:00:00";"FLORTOT";60293731;311;2200;3,34262004255335;22
2400;0;22;"Ouest Loscolo";2012;11;2012-11-19;"09:50:00";"FLORTOT";60298888;324;2400;3,38039216005703;24
0;0;22;"Ouest Loscolo";2012;12;2012-12-06;"09:45:00";"FLORTOT";60314528;341;0;0;0
300;0;22;"Ouest Loscolo";2012;12;2012-12-19;"09:50:00";"FLORTOT";60323008;354;300;2,47856649559384;3
100;0;22;"Ouest Loscolo";2013;1;2013-01-07;"12:30:00";"FLORTOT";60329510;7;100;2,00432137378264;1
2600;0;22;"Ouest Loscolo";2013;1;2013-01-23;"14:35:00";"FLORTOT";60333588;23;2600;3,41514035219587;26
400;0;22;"Ouest Loscolo";2013;2;2013-02-18;"11:00:00";"FLORTOT";60338633;49;400;2,60314437262018;4
800;0;22;"Ouest Loscolo";2013;3;2013-03-05;"09:45:00";"FLORTOT";60342248;64;800;2,90363251608424;8
200;0;22;"Ouest Loscolo";2013;3;2013-03-18;"09:50:00";"FLORTOT";60348794;77;200;2,30319605742049;2
1100;0;22;"Ouest Loscolo";2013;4;2013-04-02;"10:00:00";"FLORTOT";60350331;92;1100;3,04178731897175;11
1600;0;22;"Ouest Loscolo";2013;4;2013-04-15;"09:50:00";"FLORTOT";60351509;105;1600;3,2043913319193;16
0;0;22;"Ouest Loscolo";2013;5;2013-05-06;"14:00:00";"FLORTOT";60356629;126;0;0;0
0;0;22;"Ouest Loscolo";2013;5;2013-05-21;"13:30:00";"FLORTOT";60359808;141;0;0;0
0;0;22;"Ouest Loscolo";2013;6;2013-06-03;"13:15:00";"FLORTOT";60367768;154;0;0;0
0;0;22;"Ouest Loscolo";2013;6;2013-06-17;"11:45:00";"FLORTOT";60375191;168;0;0;0
0;0;22;"Ouest Loscolo";2013;7;2013-07-01;"11:30:00";"FLORTOT";60380748;182;0;0;0
0;0;22;"Ouest Loscolo";2013;7;2013-07-15;"10:50:00";"FLORTOT";60387870;196;0;0;0
100;0;22;"Ouest Loscolo";2013;8;2013-08-07;"07:20:00";"FLORTOT";60395208;219;100;2,00432137378264;1
0;0;22;"Ouest Loscolo";2013;8;2013-08-26;"09:00:00";"FLORTOT";60411208;238;0;0;0
0;0;22;"Ouest Loscolo";2013;9;2013-09-03;"14:35:00";"FLORTOT";60411428;246;0;0;0
200;0;22;"Ouest Loscolo";2013;9;2013-09-16;"13:25:00";"FLORTOT";60411468;259;200;2,30319605742049;2
12000;0;22;"Ouest Loscolo";2013;10;2013-10-01;"14:00:00";"FLORTOT";60413868;274;12000;4,07921743574657;120
300;0;22;"Ouest Loscolo";2013;10;2013-10-15;"13:05:00";"FLORTOT";60421848;288;300;2,47856649559384;3
600;0;22;"Ouest Loscolo";2013;11;2013-11-12;"11:30:00";"FLORTOT";60430508;316;600;2,77887447200274;6
800;0;22;"Ouest Loscolo";2013;11;2013-11-25;"10:30:00";"FLORTOT";60436028;329;800;2,90363251608424;8
200;0;22;"Ouest Loscolo";2013;12;2013-12-10;"10:40:00";"FLORTOT";60442128;344;200;2,30319605742049;2
0;0;22;"Ouest Loscolo";2014;1;2014-01-10;"11:10:00";"FLORTOT";60451129;10;0;0;0
0;0;22;"Ouest Loscolo";2014;1;2014-01-21;"09:20:00";"FLORTOT";60453288;21;0;0;0
0;0;22;"Ouest Loscolo";2014;2;2014-02-10;"14:50:00";"FLORTOT";60460809;41;0;0;0
200;0;22;"Ouest Loscolo";2014;2;2014-02-24;"11:20:00";"FLORTOT";60464148;55;200;2,30319605742049;2
0;0;22;"Ouest Loscolo";2014;3;2014-03-10;"11:15:00";"FLORTOT";60468588;69;0;0;0
0;0;22;"Ouest Loscolo";2014;3;2014-03-21;"09:10:00";"FLORTOT";60472468;80;0;0;0
0;0;22;"Ouest Loscolo";2014;4;2014-04-07;"10:20:00";"FLORTOT";60475316;97;0;0;0
600;0;22;"Ouest Loscolo";2014;4;2014-04-23;"11:50:00";"FLORTOT";60475869;113;600;2,77887447200274;6
600;0;22;"Ouest Loscolo";2014;5;2014-05-05;"11:00:00";"FLORTOT";60476023;125;600;2,77887447200274;6
300;0;22;"Ouest Loscolo";2014;5;2014-05-19;"10:30:00";"FLORTOT";60476666;139;300;2,47856649559384;3
0;0;22;"Ouest Loscolo";2014;6;2014-06-02;"10:05:00";"FLORTOT";60476893;153;0;0;0
0;0;22;"Ouest Loscolo";2014;6;2014-06-16;"09:45:00";"FLORTOT";60477416;167;0;0;0
0;0;22;"Ouest Loscolo";2014;7;2014-07-07;"12:20:00";"FLORTOT";60484737;188;0;0;0
0;0;22;"Ouest Loscolo";2014;7;2014-07-21;"12:15:00";"FLORTOT";60485222;202;0;0;0
0;0;22;"Ouest Loscolo";2014;8;2014-08-05;"11:50:00";"FLORTOT";60486250;217;0;0;0
300;0;22;"Ouest Loscolo";2014;8;2014-08-18;"12:10:00";"FLORTOT";60486259;230;300;2,47856649559384;3
13000;0;22;"Ouest Loscolo";2014;9;2014-09-01;"10:45:00";"FLORTOT";60486853;244;13000;4,11397675828985;130
12500;0;22;"Ouest Loscolo";2014;9;2014-09-15;"10:15:00";"FLORTOT";60487110;258;12500;4,09694475517694;125
4800;0;22;"Ouest Loscolo";2014;9;2014-09-29;"08:55:00";"FLORTOT";60490969;272;4800;3,68133170596917;48
8000;0;22;"Ouest Loscolo";2014;10;2014-10-20;"14:15:00";"FLORTOT";60492150;293;8000;3,90314427040954;80
1800;0;22;"Ouest Loscolo";2014;11;2014-11-05;"14:05:00";"FLORTOT";60493138;309;1800;3,25551371281953;18
2600;0;22;"Ouest Loscolo";2014;11;2014-11-17;"11:45:00";"FLORTOT";60493412;321;2600;3,41514035219587;26
100;0;22;"Ouest Loscolo";2014;12;2014-12-01;"12:45:00";"FLORTOT";60493950;335;100;2,00432137378264;1
600;0;22;"Ouest Loscolo";2014;12;2014-12-16;"11:45:00";"FLORTOT";60496593;350;600;2,77887447200274;6
1200;0;22;"Ouest Loscolo";2015;1;2015-01-27;"11:55:00";"FLORTOT";60512215;27;1200;3,07954300740291;12
1200;0;22;"Ouest Loscolo";2015;2;2015-02-10;"09:45:00";"FLORTOT";60512217;41;1200;3,07954300740291;12
0;0;22;"Ouest Loscolo";2015;2;2015-02-26;"09:45:00";"FLORTOT";60512303;57;0;0;0
100;0;22;"Ouest Loscolo";2015;3;2015-03-16;"12:20:00";"FLORTOT";60515792;75;100;2,00432137378264;1
0;0;22;"Ouest Loscolo";2015;4;2015-04-01;"14:05:00";"FLORTOT";60520926;91;0;0;0
0;0;22;"Ouest Loscolo";2015;4;2015-04-13;"11:30:00";"FLORTOT";60521198;103;0;0;0
0;0;22;"Ouest Loscolo";2015;4;2015-04-28;"12:50:00";"FLORTOT";60521908;118;0;0;0
0;0;22;"Ouest Loscolo";2015;5;2015-05-11;"11:45:00";"FLORTOT";60522086;131;0;0;0
0;0;22;"Ouest Loscolo";2015;5;2015-05-26;"12:00:00";"FLORTOT";60522615;146;0;0;0
0;0;22;"Ouest Loscolo";2015;6;2015-06-08;"10:15:00";"FLORTOT";60523114;159;0;0;0
0;0;22;"Ouest Loscolo";2015;6;2015-06-22;"11:40:00";"FLORTOT";60523511;173;0;0;0
0;0;22;"Ouest Loscolo";2015;7;2015-07-07;"11:05:00";"FLORTOT";60524084;188;0;0;0
0;0;22;"Ouest Loscolo";2015;7;2015-07-21;"07:50:00";"FLORTOT";60524530;202;0;0;0
0;0;22;"Ouest Loscolo";2015;8;2015-08-10;"14:05:00";"FLORTOT";60525465;222;0;0;0
0;0;22;"Ouest Loscolo";2015;8;2015-08-27;"14:35:00";"FLORTOT";60526452;239;0;0;0
0;0;22;"Ouest Loscolo";2015;9;2015-09-09;"14:50:00";"FLORTOT";60527216;252;0;0;0
0;0;22;"Ouest Loscolo";2015;9;2015-09-21;"10:45:00";"FLORTOT";60527673;264;0;0;0
0;0;22;"Ouest Loscolo";2015;10;2015-10-08;"13:45:00";"FLORTOT";60529737;281;0;0;0
0;0;22;"Ouest Loscolo";2015;10;2015-10-20;"10:40:00";"FLORTOT";60533313;293;0;0;0
0;0;22;"Ouest Loscolo";2015;11;2015-11-03;"10:40:00";"FLORTOT";60535254;307;0;0;0
0;0;22;"Ouest Loscolo";2015;11;2015-11-18;"10:20:00";"FLORTOT";60535682;322;0;0;0
0;0;22;"Ouest Loscolo";2015;12;2015-12-03;"10:45:00";"FLORTOT";60536426;337;0;0;0
0;0;22;"Ouest Loscolo";2016;1;2016-01-18;"10:50:00";"FLORTOT";60539007;18;0;0;0
0;0;22;"Ouest Loscolo";2016;2;2016-02-03;"12:45:00";"FLORTOT";60539457;34;0;0;0
0;0;22;"Ouest Loscolo";2016;2;2016-02-16;"09:50:00";"FLORTOT";60539822;47;0;0;0
0;0;22;"Ouest Loscolo";2016;3;2016-03-01;"11:00:00";"FLORTOT";60543436;61;0;0;0
0;0;22;"Ouest Loscolo";2016;3;2016-03-15;"09:50:00";"FLORTOT";60543440;75;0;0;0
0;0;22;"Ouest Loscolo";2016;3;2016-03-30;"09:45:00";"FLORTOT";60543638;90;0;0;0
0;0;22;"Ouest Loscolo";2016;4;2016-04-12;"09:30:00";"FLORTOT";60547158;103;0;0;0
0;0;22;"Ouest Loscolo";2016;4;2016-04-26;"09:15:00";"FLORTOT";60553534;117;0;0;0
0;0;22;"Ouest Loscolo";2016;5;2016-05-02;"12:35:00";"FLORTOT";60553740;123;0;0;0
0;0;22;"Ouest Loscolo";2016;5;2016-05-17;"13:30:00";"FLORTOT";60554353;138;0;0;0
0;0;22;"Ouest Loscolo";2016;5;2016-05-31;"13:00:00";"FLORTOT";60555218;152;0;0;0
0;0;22;"Ouest Loscolo";2016;6;2016-06-15;"12:45:00";"FLORTOT";60555927;167;0;0;0
0;0;22;"Ouest Loscolo";2016;6;2016-06-27;"12:45:00";"FLORTOT";60556577;179;0;0;0
0;0;22;"Ouest Loscolo";2016;7;2016-07-12;"12:30:00";"FLORTOT";60557361;194;0;0;0
0;0;22;"Ouest Loscolo";2016;7;2016-07-25;"10:35:00";"FLORTOT";60557638;207;0;0;0
0;0;22;"Ouest Loscolo";2016;8;2016-08-08;"09:10:00";"FLORTOT";60558479;221;0;0;0
0;0;22;"Ouest Loscolo";2016;8;2016-08-22;"09:40:00";"FLORTOT";60558841;235;0;0;0
0;0;22;"Ouest Loscolo";2016;9;2016-09-05;"09:10:00";"FLORTOT";60559612;249;0;0;0
0;0;22;"Ouest Loscolo";2016;9;2016-09-19;"09:20:00";"FLORTOT";60560522;263;0;0;0
7600;0;22;"Ouest Loscolo";2016;10;2016-10-03;"09:00:00";"FLORTOT";60561525;277;7600;3,88087073253242;76
0;0;22;"Ouest Loscolo";2016;10;2016-10-24;"11:55:00";"FLORTOT";60562502;298;0;0;0
0;0;22;"Ouest Loscolo";2016;11;2016-11-07;"10:45:00";"FLORTOT";60562865;312;0;0;0
0;0;22;"Ouest Loscolo";2016;11;2016-11-23;"11:40:00";"FLORTOT";60563484;328;0;0;0
0;700;22;"Ouest Loscolo";2016;12;2016-12-06;"09:45:00";"FLORTOT";60564099;341;700;2,84571801796666;7
0;0;22;"Ouest Loscolo";2016;12;2016-12-20;"10:40:00";"FLORTOT";60564782;355;0;0;0
0;0;22;"Ouest Loscolo";2017;1;2017-01-10;"14:30:00";"FLORTOT";60566162;10;0;0;0
0;0;22;"Ouest Loscolo";2017;1;2017-01-24;"13:15:00";"FLORTOT";60566332;24;0;0;0
0;0;22;"Ouest Loscolo";2017;2;2017-02-06;"12:10:00";"FLORTOT";60566734;37;0;0;0
0;0;22;"Ouest Loscolo";2017;2;2017-02-21;"12:45:00";"FLORTOT";60580770;52;0;0;0
700;0;22;"Ouest Loscolo";2017;3;2017-03-07;"12:45:00";"FLORTOT";60581351;66;700;2,84571801796666;7
11800;0;22;"Ouest Loscolo";2017;3;2017-03-20;"09:30:00";"FLORTOT";60581813;79;11800;4,07191881036381;118
17500;0;22;"Ouest Loscolo";2017;4;2017-04-03;"11:00:00";"FLORTOT";60589029;93;17500;4,24306286480481;175
1800;0;22;"Ouest Loscolo";2017;4;2017-04-18;"10:35:00";"FLORTOT";60597067;108;1800;3,25551371281953;18
2200;0;22;"Ouest Loscolo";2017;5;2017-05-02;"10:50:00";"FLORTOT";60597085;122;2200;3,34262004255335;22
2100;0;22;"Ouest Loscolo";2017;5;2017-05-15;"10:10:00";"FLORTOT";60602987;135;2100;3,32242605240595;21
0;0;22;"Ouest Loscolo";2017;5;2017-05-29;"09:45:00";"FLORTOT";60603056;149;0;0;0
0;0;22;"Ouest Loscolo";2017;6;2017-06-19;"12:45:00";"FLORTOT";60605002;170;0;0;0
500;0;22;"Ouest Loscolo";2017;7;2017-07-03;"12:40:00";"FLORTOT";60607893;184;500;2,69983772586725;5
0;0;22;"Ouest Loscolo";2017;7;2017-07-17;"11:15:00";"FLORTOT";60608064;198;0;0;0
1800;0;22;"Ouest Loscolo";2017;8;2017-08-18;"14:30:00";"FLORTOT";60610401;230;1800;3,25551371281953;18
5400;0;22;"Ouest Loscolo";2017;8;2017-08-28;"10:30:00";"FLORTOT";60610546;240;5400;3,73247417728119;54
2900;0;22;"Ouest Loscolo";2017;9;2017-09-15;"12:35:00";"FLORTOT";60612007;258;2900;3,46254772880266;29
10800;0;22;"Ouest Loscolo";2017;9;2017-09-25;"09:30:00";"FLORTOT";60612034;268;10800;4,0334639660774;108
18900;0;22;"Ouest Loscolo";2017;10;2017-10-09;"09:30:00";"FLORTOT";60628318;282;18900;4,27648478210938;189
1300;0;22;"Ouest Loscolo";2017;10;2017-10-24;"09:40:00";"FLORTOT";60628519;297;1300;3,11427729656159;13
2000;0;22;"Ouest Loscolo";2017;11;2017-11-13;"12:50:00";"FLORTOT";60628846;317;2000;3,30124708863621;20
1800;0;22;"Ouest Loscolo";2017;11;2017-11-28;"12:05:00";"FLORTOT";60629327;332;1800;3,25551371281953;18
400;0;22;"Ouest Loscolo";2017;12;2017-12-12;"12:15:00";"FLORTOT";60629916;346;400;2,60314437262018;4
1900;0;22;"Ouest Loscolo";2017;12;2017-12-28;"11:50:00";"FLORTOT";60631198;362;1900;3,27898211686544;19
1100;0;22;"Ouest Loscolo";2018;1;2018-01-09;"10:15:00";"FLORTOT";60633675;9;1100;3,04178731897175;11
200;0;22;"Ouest Loscolo";2018;1;2018-01-23;"08:50:00";"FLORTOT";60633676;23;200;2,30319605742049;2
600;0;22;"Ouest Loscolo";2018;2;2018-02-06;"10:20:00";"FLORTOT";60640404;37;600;2,77887447200274;6
2200;0;22;"Ouest Loscolo";2018;2;2018-02-22;"10:10:00";"FLORTOT";60649112;53;2200;3,34262004255335;22
0;0;22;"Ouest Loscolo";2018;3;2018-03-13;"13:40:00";"FLORTOT";60652888;72;0;0;0
200;0;22;"Ouest Loscolo";2018;3;2018-03-26;"13:10:00";"FLORTOT";60653003;85;200;2,30319605742049;2
14700;0;22;"Ouest Loscolo";2018;4;2018-04-09;"12:15:00";"FLORTOT";60653004;99;14700;4,16734687758564;147
8600;0;22;"Ouest Loscolo";2018;4;2018-04-23;"12:30:00";"FLORTOT";60654287;113;8600;3,93454894766615;86
1000;0;22;"Ouest Loscolo";2018;5;2018-05-07;"11:45:00";"FLORTOT";60655468;127;1000;3,00043407747932;10
0;0;22;"Ouest Loscolo";2018;5;2018-05-22;"11:05:00";"FLORTOT";60663640;142;0;0;0
0;0;22;"Ouest Loscolo";2018;6;2018-06-04;"10:00:00";"FLORTOT";60664625;155;0;0;0
1600;0;22;"Ouest Loscolo";2018;6;2018-06-19;"10:40:00";"FLORTOT";60664982;170;1600;3,2043913319193;16
600;0;22;"Ouest Loscolo";2018;7;2018-07-03;"09:55:00";"FLORTOT";60666396;184;600;2,77887447200274;6
10600;0;22;"Ouest Loscolo";2018;7;2018-07-17;"10:30:00";"FLORTOT";60667562;198;10600;4,02534683450983;106
600;0;22;"Ouest Loscolo";2018;7;2018-07-31;"09:55:00";"FLORTOT";60669329;212;600;2,77887447200274;6
1200;0;22;"Ouest Loscolo";2018;8;2018-08-06;"11:45:00";"FLORTOT";60669521;218;1200;3,07954300740291;12
2500;0;22;"Ouest Loscolo";2018;8;2018-08-20;"14:00:00";"FLORTOT";60669550;232;2500;3,3981136917305;25
0;0;22;"Ouest Loscolo";2018;9;2018-09-03;"12:00:00";"FLORTOT";60670558;246;0;0;0
2700;0;22;"Ouest Loscolo";2018;9;2018-09-17;"11:45:00";"FLORTOT";60672342;260;2700;3,43152458418745;27
6200;0;22;"Ouest Loscolo";2018;10;2018-10-01;"10:55:00";"FLORTOT";60673508;274;6200;3,79246173134695;62
1300;0;22;"Ouest Loscolo";2018;10;2018-10-15;"10:05:00";"FLORTOT";60674786;288;1300;3,11427729656159;13
1100;0;22;"Ouest Loscolo";2018;11;2018-11-05;"13:10:00";"FLORTOT";60677803;309;1100;3,04178731897175;11
1300;0;22;"Ouest Loscolo";2018;11;2018-11-20;"12:25:00";"FLORTOT";60678186;324;1300;3,11427729656159;13
0;0;22;"Ouest Loscolo";2018;12;2018-12-17;"12:10:00";"FLORTOT";60681619;351;0;0;0
400;0;22;"Ouest Loscolo";2019;1;2019-01-15;"11:20:00";"FLORTOT";60691233;15;400;2,60314437262018;4
1300;0;22;"Ouest Loscolo";2019;1;2019-01-29;"10:05:00";"FLORTOT";60693976;29;1300;3,11427729656159;13
0;0;22;"Ouest Loscolo";2019;2;2019-02-12;"10:30:00";"FLORTOT";60694026;43;0;0;0
100;0;22;"Ouest Loscolo";2019;2;2019-02-27;"11:00:00";"FLORTOT";60695306;58;100;2,00432137378264;1
11800;0;22;"Ouest Loscolo";2019;3;2019-03-27;"09:00:00";"FLORTOT";60698176;86;11800;4,07191881036381;118
1100;0;22;"Ouest Loscolo";2019;4;2019-04-10;"09:30:00";"FLORTOT";60700029;100;1100;3,04178731897175;11
4000;0;22;"Ouest Loscolo";2019;4;2019-04-24;"08:50:00";"FLORTOT";60700518;114;4000;3,602168551379;40
0;0;22;"Ouest Loscolo";2019;5;2019-05-13;"14:00:00";"FLORTOT";60703834;133;0;0;0
300;0;22;"Ouest Loscolo";2019;5;2019-05-27;"11:25:00";"FLORTOT";60703837;147;300;2,47856649559384;3
100;0;22;"Ouest Loscolo";2019;6;2019-06-11;"12:05:00";"FLORTOT";60704144;162;100;2,00432137378264;1
400;0;22;"Ouest Loscolo";2019;6;2019-06-24;"10:20:00";"FLORTOT";60711117;175;400;2,60314437262018;4
200;0;22;"Ouest Loscolo";2019;7;2019-07-08;"10:45:00";"FLORTOT";60718998;189;200;2,30319605742049;2
400;0;22;"Ouest Loscolo";2019;7;2019-07-22;"09:55:00";"FLORTOT";60719075;203;400;2,60314437262018;4
0;0;22;"Ouest Loscolo";2019;8;2019-08-06;"10:00:00";"FLORTOT";60719716;218;0;0;0
0;0;22;"Ouest Loscolo";2019;8;2019-08-20;"09:30:00";"FLORTOT";60719829;232;0;0;0
4400;0;22;"Ouest Loscolo";2019;9;2019-09-09;"14:05:00";"FLORTOT";60719855;252;4400;3,64355136856295;44
1700;0;22;"Ouest Loscolo";2019;10;2019-10-07;"11:40:00";"FLORTOT";60720785;280;1700;3,23070431361257;17
1300;0;22;"Ouest Loscolo";2019;10;2019-10-22;"10:50:00";"FLORTOT";60726756;295;1300;3,11427729656159;13
400;0;22;"Ouest Loscolo";2019;12;2019-12-04;"11:30:00";"FLORTOT";60738456;338;400;2,60314437262018;4
1200;0;22;"Ouest Loscolo";2020;1;2020-01-06;"12:55:00";"FLORTOT";60740391;6;1200;3,07954300740291;12
100;0;22;"Ouest Loscolo";2020;1;2020-01-21;"14:10:00";"FLORTOT";60743116;21;100;2,00432137378264;1
7700;0;22;"Ouest Loscolo";2020;2;2020-02-03;"11:45:00";"FLORTOT";60743136;34;7700;3,88654712339111;77
400;0;22;"Ouest Loscolo";2020;2;2020-02-19;"12:40:00";"FLORTOT";60744247;50;400;2,60314437262018;4
2000;0;22;"Ouest Loscolo";2020;6;2020-06-15;"14:05:00";"FLORTOT";60754687;167;2000;3,30124708863621;20
100;0;22;"Ouest Loscolo";2020;7;2020-07-16;"14:40:00";"FLORTOT";60757778;198;100;2,00432137378264;1
500;0;22;"Ouest Loscolo";2020;7;2020-07-29;"11:45:00";"FLORTOT";60757947;211;500;2,69983772586725;5
1500;0;22;"Ouest Loscolo";2020;8;2020-08-10;"10:15:00";"FLORTOT";60757960;223;1500;3,17638069224327;15
0;0;22;"Ouest Loscolo";2020;8;2020-08-24;"09:45:00";"FLORTOT";60757976;237;0;0;0
5500;0;22;"Ouest Loscolo";2020;9;2020-09-09;"08:55:00";"FLORTOT";60758010;253;5500;3,74044164494977;55
1000;0;22;"Ouest Loscolo";2020;9;2020-09-22;"09:40:00";"FLORTOT";60758024;266;1000;3,00043407747932;10
1200;0;22;"Ouest Loscolo";2020;10;2020-10-12;"12:45:00";"FLORTOT";60761534;286;1200;3,07954300740291;12
0;0;22;"Ouest Loscolo";2020;11;2020-11-09;"10:45:00";"FLORTOT";60761580;314;0;0;0
800;0;22;"Ouest Loscolo";2020;11;2020-11-24;"11:30:00";"FLORTOT";60763234;329;800;2,90363251608424;8
900;0;22;"Ouest Loscolo";2020;12;2020-12-08;"10:50:00";"FLORTOT";60763250;343;900;2,95472479097906;9
1100;0;22;"Ouest Loscolo";2021;1;2021-01-06;"10:40:00";"FLORTOT";60768510;6;1100;3,04178731897175;11
0;0;22;"Ouest Loscolo";2021;1;2021-01-25;"14:00:00";"FLORTOT";60768529;25;0;0;0
3000;0;22;"Ouest Loscolo";2021;2;2021-02-22;"13:15:00";"FLORTOT";60771672;53;3000;3,47726599542485;30
1200;0;22;"Ouest Loscolo";2021;3;2021-03-08;"13:50:00";"FLORTOT";60771682;67;1200;3,07954300740291;12
300;0;22;"Ouest Loscolo";2021;3;2021-03-22;"11:25:00";"FLORTOT";60775662;81;300;2,47856649559384;3
200;0;22;"Ouest Loscolo";2021;4;2021-04-06;"14:00:00";"FLORTOT";60775673;96;200;2,30319605742049;2
0;0;22;"Ouest Loscolo";2021;4;2021-04-19;"10:30:00";"FLORTOT";60775773;109;0;0;0
700;0;22;"Ouest Loscolo";2021;5;2021-05-03;"12:00:00";"FLORTOT";60776425;123;700;2,84571801796666;7
0;0;22;"Ouest Loscolo";2021;5;2021-05-17;"10:30:00";"FLORTOT";60778306;137;0;0;0
300;0;22;"Ouest Loscolo";2021;6;2021-06-01;"12:00:00";"FLORTOT";60778332;152;300;2,47856649559384;3
300;0;22;"Ouest Loscolo";2021;6;2021-06-15;"10:00:00";"FLORTOT";60779133;166;300;2,47856649559384;3
0;0;22;"Ouest Loscolo";2021;6;2021-06-29;"10:35:00";"FLORTOT";60781057;180;0;0;0
300;0;22;"Ouest Loscolo";2021;7;2021-07-05;"12:55:00";"FLORTOT";60781993;186;300;2,47856649559384;3
1200;0;22;"Ouest Loscolo";2021;7;2021-07-19;"14:00:00";"FLORTOT";60782234;200;1200;3,07954300740291;12
2500;0;22;"Ouest Loscolo";2021;8;2021-08-02;"13:00:00";"FLORTOT";60783908;214;2500;3,3981136917305;25
600;0;22;"Ouest Loscolo";2021;8;2021-08-17;"13:05:00";"FLORTOT";60784417;229;600;2,77887447200274;6
800;0;22;"Ouest Loscolo";2021;8;2021-08-30;"11:30:00";"FLORTOT";60787436;242;800;2,90363251608424;8
0;0;22;"Ouest Loscolo";2021;9;2021-09-13;"10:30:00";"FLORTOT";60790735;256;0;0;0
500;0;22;"Ouest Loscolo";2021;9;2021-09-28;"10:30:00";"FLORTOT";60791068;271;500;2,69983772586725;5
200;0;22;"Ouest Loscolo";2021;10;2021-10-12;"10:20:00";"FLORTOT";60791196;285;200;2,30319605742049;2
0;0;22;"Ouest Loscolo";2021;10;2021-10-27;"10:00:00";"FLORTOT";60791256;300;0;0;0
400;0;22;"Ouest Loscolo";2021;11;2021-11-02;"14:10:00";"FLORTOT";60791732;306;400;2,60314437262018;4
600;0;22;"Ouest Loscolo";2021;11;2021-11-15;"13:40:00";"FLORTOT";60791755;319;600;2,77887447200274;6
500;0;22;"Ouest Loscolo";2021;11;2021-11-29;"11:45:00";"FLORTOT";60793540;333;500;2,69983772586725;5
100;0;22;"Ouest Loscolo";2022;1;2022-01-11;"12:10:00";"FLORTOT";60801322;11;100;2,00432137378264;1
0;0;22;"Ouest Loscolo";2022;1;2022-01-24;"09:50:00";"FLORTOT";60801331;24;0;0;0
400;0;22;"Ouest Loscolo";2022;2;2022-02-08;"10:00:00";"FLORTOT";60801994;39;400;2,60314437262018;4
0;0;22;"Ouest Loscolo";2022;2;2022-02-23;"09:15:00";"FLORTOT";60802063;54;0;0;0
100;0;22;"Ouest Loscolo";2022;3;2022-03-14;"14:00:00";"FLORTOT";60805418;73;100;2,00432137378264;1
300;0;22;"Ouest Loscolo";2022;3;2022-03-28;"13:00:00";"FLORTOT";60805459;87;300;2,47856649559384;3
300;0;22;"Ouest Loscolo";2022;4;2022-04-13;"14:00:00";"FLORTOT";60805503;103;300;2,47856649559384;3
100;0;22;"Ouest Loscolo";2022;4;2022-04-25;"13:30:00";"FLORTOT";60805984;115;100;2,00432137378264;1
0;0;22;"Ouest Loscolo";2022;5;2022-05-09;"12:35:00";"FLORTOT";60806516;129;0;0;0
0;0;22;"Ouest Loscolo";2022;5;2022-05-23;"13:00:00";"FLORTOT";60806675;143;0;0;0
0;0;22;"Ouest Loscolo";2022;6;2022-06-09;"13:10:00";"FLORTOT";60806702;160;0;0;0
200;0;22;"Ouest Loscolo";2022;6;2022-06-21;"11:15:00";"FLORTOT";60807119;172;200;2,30319605742049;2
100;0;22;"Ouest Loscolo";2022;7;2022-07-05;"08:55:00";"FLORTOT";60807169;186;100;2,00432137378264;1
300;0;22;"Ouest Loscolo";2022;7;2022-07-19;"10:15:00";"FLORTOT";60807320;200;300;2,47856649559384;3
200;0;22;"Ouest Loscolo";2022;8;2022-08-02;"09:00:00";"FLORTOT";60811129;214;200;2,30319605742049;2
1200;0;22;"Ouest Loscolo";2022;8;2022-08-17;"09:10:00";"FLORTOT";60811228;229;1200;3,07954300740291;12
100;0;22;"Ouest Loscolo";2022;8;2022-08-23;"14:10:00";"FLORTOT";60813953;235;100;2,00432137378264;1
100;0;22;"Ouest Loscolo";2022;9;2022-09-05;"13:00:00";"FLORTOT";60813960;248;100;2,00432137378264;1
1700;0;22;"Ouest Loscolo";2022;9;2022-09-19;"13:30:00";"FLORTOT";60813993;262;1700;3,23070431361257;17
400;0;22;"Ouest Loscolo";2022;10;2022-10-03;"11:40:00";"FLORTOT";60814029;276;400;2,60314437262018;4
0;0;22;"Ouest Loscolo";2022;10;2022-10-18;"10:50:00";"FLORTOT";60815700;291;0;0;0
100;0;22;"Ouest Loscolo";2022;11;2022-11-02;"10:20:00";"FLORTOT";60815712;306;100;2,00432137378264;1
