"Dinophysis";"Dinophysis + phalacroma";"Dinophysis acuminata";"Dinophysis caudata";"Dinophysis tripos";"Dinophysis acuta";"Dinophysis sacculus";"Dinophysis fortii";"Dinophysis hastata + odiosa";"Code.Region";"Code_point_Libelle";"Year";"Month";"Date";"Heure";"Code.parametre";"Longitude";"Latitude";"ID.interne.passage";"Day";"Dinophysis_genus";"log_c";"true_count"
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2011;8;2011-08-29;"10:45:00";"FLORTOT";3,664119;43,434851;60227171;241;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2011;9;2011-09-12;"11:15:00";"FLORTOT";3,664119;43,434851;60227210;255;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2011;9;2011-09-27;"11:20:00";"FLORTOT";3,664119;43,434851;60229203;270;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2011;10;2011-10-11;"09:50:00";"FLORTOT";3,664119;43,434851;60229252;284;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2011;10;2011-10-25;"10:30:00";"FLORTOT";3,664119;43,434851;60230605;298;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2011;11;2011-11-07;"10:05:00";"FLORTOT";3,664119;43,434851;60230626;311;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2011;11;2011-11-21;"10:35:00";"FLORTOT";3,664119;43,434851;60230665;325;0;0;0
0;0;300;0;0;0;0;0;0;31;"Bouzigues (a)";2011;12;2011-12-05;"10:55:00";"FLORTOT";3,664119;43,434851;60230896;339;300;2,47856649559384;3
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2011;12;2011-12-19;"10:20:00";"FLORTOT";3,664119;43,434851;60232018;353;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;1;2012-01-03;"10:20:00";"FLORTOT";3,664119;43,434851;60236117;3;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;1;2012-01-16;"10:15:00";"FLORTOT";3,664119;43,434851;60236163;16;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;1;2012-01-30;"10:10:00";"FLORTOT";3,664119;43,434851;60236271;30;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;2;2012-02-20;"10:30:00";"FLORTOT";3,664119;43,434851;60237026;51;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;2;2012-02-27;"10:10:00";"FLORTOT";3,664119;43,434851;60237044;58;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;3;2012-03-12;"10:30:00";"FLORTOT";3,664119;43,434851;60237700;72;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;3;2012-03-26;"10:20:00";"FLORTOT";3,664119;43,434851;60237964;86;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;4;2012-04-10;"10:20:00";"FLORTOT";3,664119;43,434851;60243532;101;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;4;2012-04-23;"11:00:00";"FLORTOT";3,664119;43,434851;60254909;114;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;5;2012-05-07;"10:05:00";"FLORTOT";3,664119;43,434851;60255588;128;0;0;0
500;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;5;2012-05-21;"09:50:00";"FLORTOT";3,664119;43,434851;60257014;142;500;2,69983772586725;5
0;0;300;0;0;0;0;0;0;31;"Bouzigues (a)";2012;6;2012-06-05;"11:30:00";"FLORTOT";3,664119;43,434851;60262788;157;300;2,47856649559384;3
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;6;2012-06-18;"10:50:00";"FLORTOT";3,664119;43,434851;60263148;170;0;0;0
0;0;100;0;0;0;0;0;0;31;"Bouzigues (a)";2012;6;2012-06-25;"09:45:00";"FLORTOT";3,664119;43,434851;60263390;177;100;2,00432137378264;1
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;7;2012-07-02;"10:30:00";"FLORTOT";3,664119;43,434851;60263831;184;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;7;2012-07-09;"09:40:00";"FLORTOT";3,664119;43,434851;60261153;191;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;7;2012-07-16;"10:40:00";"FLORTOT";3,664119;43,434851;60265717;198;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;7;2012-07-23;"09:40:00";"FLORTOT";3,664119;43,434851;60266460;205;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;7;2012-07-30;"10:45:00";"FLORTOT";3,664119;43,434851;60266488;212;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;8;2012-08-07;"09:30:00";"FLORTOT";3,664119;43,434851;60268649;220;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;8;2012-08-13;"10:45:00";"FLORTOT";3,664119;43,434851;60275348;226;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;9;2012-09-03;"10:30:00";"FLORTOT";3,664119;43,434851;60284483;247;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;9;2012-09-10;"10:20:00";"FLORTOT";3,664119;43,434851;60284631;254;0;0;0
0;0;200;0;0;0;0;0;0;31;"Bouzigues (a)";2012;9;2012-09-17;"11:25:00";"FLORTOT";3,664119;43,434851;60287036;261;200;2,30319605742049;2
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;9;2012-09-24;"10:30:00";"FLORTOT";3,664119;43,434851;60287144;268;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;10;2012-10-08;"10:10:00";"FLORTOT";3,664119;43,434851;60291868;282;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;10;2012-10-22;"10:30:00";"FLORTOT";3,664119;43,434851;60300468;296;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;11;2012-11-05;"10:30:00";"FLORTOT";3,664119;43,434851;60312048;310;0;0;0
0;0;200;0;0;0;0;0;0;31;"Bouzigues (a)";2012;11;2012-11-19;"11:00:00";"FLORTOT";3,664119;43,434851;60314148;324;200;2,30319605742049;2
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;12;2012-12-03;"10:10:00";"FLORTOT";3,664119;43,434851;60320733;338;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2012;12;2012-12-17;"12:05:00";"FLORTOT";3,664119;43,434851;60329298;352;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2013;1;2013-01-07;"10:20:00";"FLORTOT";3,664119;43,434851;60332648;7;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2013;1;2013-01-21;"10:40:00";"FLORTOT";3,664119;43,434851;60336811;21;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2013;2;2013-02-04;"11:00:00";"FLORTOT";3,664119;43,434851;60339208;35;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2013;2;2013-02-18;"10:40:00";"FLORTOT";3,664119;43,434851;60342410;49;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2013;3;2013-03-04;"11:00:00";"FLORTOT";3,664119;43,434851;60348198;63;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2013;3;2013-03-18;"10:20:00";"FLORTOT";3,664119;43,434851;60350393;77;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2013;4;2013-04-02;"10:20:00";"FLORTOT";3,664119;43,434851;60351315;92;0;0;0
0;0;200;0;0;0;0;0;0;31;"Bouzigues (a)";2013;4;2013-04-15;"09:55:00";"FLORTOT";3,664119;43,434851;60351393;105;200;2,30319605742049;2
0;0;1500;0;0;0;0;0;0;31;"Bouzigues (a)";2013;4;2013-04-29;"10:45:00";"FLORTOT";3,664119;43,434851;60357997;119;1500;3,17638069224327;15
0;0;300;0;0;0;0;0;0;31;"Bouzigues (a)";2013;5;2013-05-13;"10:20:00";"FLORTOT";3,664119;43,434851;60363689;133;300;2,47856649559384;3
0;0;200;0;0;0;0;0;0;31;"Bouzigues (a)";2013;5;2013-05-27;"10:20:00";"FLORTOT";3,664119;43,434851;60372908;147;200;2,30319605742049;2
0;0;700;0;0;0;0;0;0;31;"Bouzigues (a)";2013;6;2013-06-10;"10:00:00";"FLORTOT";3,664119;43,434851;60375124;161;700;2,84571801796666;7
0;0;200;0;0;0;0;0;0;31;"Bouzigues (a)";2013;6;2013-06-17;"11:20:00";"FLORTOT";3,664119;43,434851;60377568;168;200;2,30319605742049;2
0;0;100;0;0;0;0;0;0;31;"Bouzigues (a)";2013;6;2013-06-26;"09:00:00";"FLORTOT";3,664119;43,434851;60381210;177;100;2,00432137378264;1
0;0;100;0;0;0;0;0;0;31;"Bouzigues (a)";2013;7;2013-07-01;"11:00:00";"FLORTOT";3,664119;43,434851;60381348;182;100;2,00432137378264;1
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2013;7;2013-07-08;"10:15:00";"FLORTOT";3,664119;43,434851;60383268;189;0;0;0
0;0;100;0;0;0;0;0;0;31;"Bouzigues (a)";2013;7;2013-07-15;"08:40:00";"FLORTOT";3,664119;43,434851;60394888;196;100;2,00432137378264;1
0;0;100;0;0;0;0;0;0;31;"Bouzigues (a)";2013;7;2013-07-22;"11:15:00";"FLORTOT";3,664119;43,434851;60396548;203;100;2,00432137378264;1
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2013;7;2013-07-29;"09:15:00";"FLORTOT";3,664119;43,434851;60396891;210;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2013;8;2013-08-05;"11:30:00";"FLORTOT";3,664119;43,434851;60409228;217;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2013;8;2013-08-12;"09:20:00";"FLORTOT";3,664119;43,434851;60400309;224;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2013;8;2013-08-19;"09:40:00";"FLORTOT";3,664119;43,434851;60398448;231;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2013;9;2013-09-02;"10:15:00";"FLORTOT";3,664119;43,434851;60409008;245;0;0;0
0;0;500;0;0;0;0;0;0;31;"Bouzigues (a)";2013;9;2013-09-09;"09:30:00";"FLORTOT";3,664119;43,434851;60416688;252;500;2,69983772586725;5
0;0;100;0;0;0;0;0;0;31;"Bouzigues (a)";2013;9;2013-09-16;"10:00:00";"FLORTOT";3,664119;43,434851;60416028;259;100;2,00432137378264;1
0;0;100;0;0;0;0;0;0;31;"Bouzigues (a)";2013;9;2013-09-30;"10:10:00";"FLORTOT";3,664119;43,434851;60428728;273;100;2,00432137378264;1
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2013;10;2013-10-14;"11:00:00";"FLORTOT";3,664119;43,434851;60426028;287;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2013;10;2013-10-28;"11:05:00";"FLORTOT";3,664119;43,434851;60436368;301;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2013;11;2013-11-12;"11:00:00";"FLORTOT";3,664119;43,434851;60438248;316;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2013;11;2013-11-26;"14:50:00";"FLORTOT";3,664119;43,434851;60442189;330;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2013;12;2013-12-09;"10:30:00";"FLORTOT";3,664119;43,434851;60443740;343;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2013;12;2013-12-23;"10:10:00";"FLORTOT";3,664119;43,434851;60454548;357;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2014;1;2014-01-06;"10:40:00";"FLORTOT";3,664119;43,434851;60454948;6;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2014;1;2014-01-20;"10:25:00";"FLORTOT";3,664119;43,434851;60459509;20;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2014;2;2014-02-03;"10:30:00";"FLORTOT";3,664119;43,434851;60469751;34;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2014;2;2014-02-17;"09:50:00";"FLORTOT";3,664119;43,434851;60470508;48;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2014;3;2014-03-03;"10:00:00";"FLORTOT";3,664119;43,434851;60472888;62;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2014;3;2014-03-17;"09:30:00";"FLORTOT";3,664119;43,434851;60473510;76;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2014;3;2014-03-31;"10:30:00";"FLORTOT";3,664119;43,434851;60475228;90;0;0;0
0;0;200;0;0;0;0;0;0;31;"Bouzigues (a)";2014;4;2014-04-14;"10:40:00";"FLORTOT";3,664119;43,434851;60475697;104;200;2,30319605742049;2
0;0;200;0;0;0;0;0;0;31;"Bouzigues (a)";2014;4;2014-04-28;"10:00:00";"FLORTOT";3,664119;43,434851;60475938;118;200;2,30319605742049;2
0;0;200;0;0;0;0;0;0;31;"Bouzigues (a)";2014;5;2014-05-12;"10:20:00";"FLORTOT";3,664119;43,434851;60476442;132;200;2,30319605742049;2
0;0;800;0;0;0;0;0;0;31;"Bouzigues (a)";2014;5;2014-05-26;"10:15:00";"FLORTOT";3,664119;43,434851;60476925;146;800;2,90363251608424;8
0;0;100;0;0;0;0;0;0;31;"Bouzigues (a)";2014;6;2014-06-10;"10:05:00";"FLORTOT";3,664119;43,434851;60477234;161;100;2,00432137378264;1
0;0;3000;0;0;0;0;0;0;31;"Bouzigues (a)";2014;6;2014-06-16;"11:30:00";"FLORTOT";3,664119;43,434851;60477388;167;3000;3,47726599542485;30
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2014;6;2014-06-23;"10:20:00";"FLORTOT";3,664119;43,434851;60477689;174;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2014;7;2014-07-01;"10:35:00";"FLORTOT";3,664119;43,434851;60478115;182;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2014;7;2014-07-07;"10:30:00";"FLORTOT";3,664119;43,434851;60484854;188;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2014;7;2014-07-15;"14:55:00";"FLORTOT";3,664119;43,434851;60485055;196;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2014;7;2014-07-21;"11:10:00";"FLORTOT";3,664119;43,434851;60485463;202;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2014;7;2014-07-28;"10:50:00";"FLORTOT";3,664119;43,434851;60485503;209;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2014;8;2014-08-04;"10:20:00";"FLORTOT";3,664119;43,434851;60485772;216;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2014;8;2014-08-18;"10:40:00";"FLORTOT";3,664119;43,434851;60486067;230;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2014;8;2014-08-25;"09:30:00";"FLORTOT";3,664119;43,434851;60486564;237;0;0;0
0;0;100;0;0;0;0;0;0;31;"Bouzigues (a)";2014;9;2014-09-02;"10:20:00";"FLORTOT";3,664119;43,434851;60486958;245;100;2,00432137378264;1
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2014;9;2014-09-08;"10:00:00";"FLORTOT";3,664119;43,434851;60486965;251;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2014;9;2014-09-15;"10:00:00";"FLORTOT";3,664119;43,434851;60487124;258;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2014;9;2014-09-22;"10:00:00";"FLORTOT";3,664119;43,434851;60487264;265;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2014;10;2014-10-01;"09:20:00";"FLORTOT";3,664119;43,434851;60491373;274;0;0;0
0;0;100;0;0;0;0;0;0;31;"Bouzigues (a)";2014;10;2014-10-13;"10:50:00";"FLORTOT";3,664119;43,434851;60492016;286;100;2,00432137378264;1
0;0;400;0;0;0;0;0;0;31;"Bouzigues (a)";2014;10;2014-10-27;"10:20:00";"FLORTOT";3,664119;43,434851;60492773;300;400;2,60314437262018;4
0;0;300;0;0;0;0;0;0;31;"Bouzigues (a)";2014;11;2014-11-10;"11:05:00";"FLORTOT";3,664119;43,434851;60493335;314;300;2,47856649559384;3
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2014;11;2014-11-24;"10:40:00";"FLORTOT";3,664119;43,434851;60493853;328;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2014;12;2014-12-08;"10:50:00";"FLORTOT";3,664119;43,434851;60494170;342;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2014;12;2014-12-22;"10:10:00";"FLORTOT";3,664119;43,434851;60496862;356;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2015;1;2015-01-05;"10:40:00";"FLORTOT";3,664119;43,434851;60497307;5;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2015;1;2015-01-19;"10:05:00";"FLORTOT";3,664119;43,434851;60511565;19;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2015;2;2015-02-02;"10:20:00";"FLORTOT";3,664119;43,434851;60512104;33;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2015;2;2015-02-16;"10:20:00";"FLORTOT";3,664119;43,434851;60512154;47;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2015;3;2015-03-02;"10:35:00";"FLORTOT";3,664119;43,434851;60515581;61;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2015;3;2015-03-16;"09:10:00";"FLORTOT";3,664119;43,434851;60515910;75;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2015;3;2015-03-30;"10:15:00";"FLORTOT";3,664119;43,434851;60520825;89;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2015;4;2015-04-13;"10:10:00";"FLORTOT";3,664119;43,434851;60521953;103;0;0;0
0;0;100;0;0;0;0;0;0;31;"Bouzigues (a)";2015;4;2015-04-27;"10:40:00";"FLORTOT";3,664119;43,434851;60522147;117;100;2,00432137378264;1
0;0;100;0;0;0;0;0;0;31;"Bouzigues (a)";2015;5;2015-05-11;"10:50:00";"FLORTOT";3,664119;43,434851;60522348;131;100;2,00432137378264;1
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2015;5;2015-05-27;"12:50:00";"FLORTOT";3,664119;43,434851;60523235;147;0;0;0
0;0;100;0;0;0;0;0;0;31;"Bouzigues (a)";2015;6;2015-06-08;"11:30:00";"FLORTOT";3,664119;43,434851;60523216;159;100;2,00432137378264;1
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2015;6;2015-06-22;"10:30:00";"FLORTOT";3,664119;43,434851;60524042;173;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2015;7;2015-07-06;"10:05:00";"FLORTOT";3,664119;43,434851;60524741;187;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2015;7;2015-07-20;"10:20:00";"FLORTOT";3,664119;43,434851;60524854;201;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2015;8;2015-08-03;"09:30:00";"FLORTOT";3,664119;43,434851;60525080;215;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2015;8;2015-08-17;"10:40:00";"FLORTOT";3,664119;43,434851;60525914;229;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2015;8;2015-08-31;"09:55:00";"FLORTOT";3,664119;43,434851;60535707;243;0;0;0
0;0;300;0;0;0;0;0;0;31;"Bouzigues (a)";2015;9;2015-09-14;"09:30:00";"FLORTOT";3,664119;43,434851;60535831;257;300;2,47856649559384;3
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2015;9;2015-09-28;"09:40:00";"FLORTOT";3,664119;43,434851;60535908;271;0;0;0
0;0;200;0;0;0;0;0;0;31;"Bouzigues (a)";2015;10;2015-10-12;"10:40:00";"FLORTOT";3,664119;43,434851;60536099;285;200;2,30319605742049;2
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2015;10;2015-10-26;"09:40:00";"FLORTOT";3,664119;43,434851;60536226;299;0;0;0
0;0;200;0;0;0;0;0;0;31;"Bouzigues (a)";2015;11;2015-11-09;"10:30:00";"FLORTOT";3,664119;43,434851;60536266;313;200;2,30319605742049;2
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2015;11;2015-11-23;"11:40:00";"FLORTOT";3,664119;43,434851;60539217;327;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2015;12;2015-12-07;"10:30:00";"FLORTOT";3,664119;43,434851;60539238;341;0;0;0
0;0;200;0;0;0;0;0;0;31;"Bouzigues (a)";2015;12;2015-12-21;"10:10:00";"FLORTOT";3,664119;43,434851;60538430;355;200;2,30319605742049;2
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;1;2016-01-04;"10:25:00";"FLORTOT";3,664119;43,434851;60539583;4;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;1;2016-01-18;"10:40:00";"FLORTOT";3,664119;43,434851;60539623;18;0;0;0
0;0;100;0;0;0;0;0;0;31;"Bouzigues (a)";2016;2;2016-02-01;"10:15:00";"FLORTOT";3,664119;43,434851;60539669;32;100;2,00432137378264;1
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;2;2016-02-15;"10:00:00";"FLORTOT";3,664119;43,434851;60540974;46;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;3;2016-03-07;"10:25:00";"FLORTOT";3,664119;43,434851;60553840;67;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;3;2016-03-14;"10:20:00";"FLORTOT";3,664119;43,434851;60553844;74;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;3;2016-03-29;"10:35:00";"FLORTOT";3,664119;43,434851;60554555;89;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;4;2016-04-11;"09:40:00";"FLORTOT";3,664119;43,434851;60554621;102;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;4;2016-04-25;"11:10:00";"FLORTOT";3,664119;43,434851;60556416;116;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;5;2016-05-09;"09:45:00";"FLORTOT";3,664119;43,434851;60556548;130;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;5;2016-05-24;"09:47:00";"FLORTOT";3,664119;43,434851;60556880;145;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;6;2016-06-06;"10:05:00";"FLORTOT";3,664119;43,434851;60559604;158;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;6;2016-06-20;"15:35:00";"FLORTOT";3,664119;43,434851;60559968;172;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;7;2016-07-04;"09:30:00";"FLORTOT";3,664119;43,434851;60560412;186;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;7;2016-07-11;"10:40:00";"FLORTOT";3,664119;43,434851;60560512;193;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;7;2016-07-18;"12:30:00";"FLORTOT";3,664119;43,434851;60561146;200;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;8;2016-08-01;"10:35:00";"FLORTOT";3,664119;43,434851;60561885;214;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;8;2016-08-08;"10:25:00";"FLORTOT";3,664119;43,434851;60562590;221;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;8;2016-08-16;"11:00:00";"FLORTOT";3,664119;43,434851;60562604;229;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;8;2016-08-29;"10:00:00";"FLORTOT";3,664119;43,434851;60563884;242;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;9;2016-09-12;"09:50:00";"FLORTOT";3,664119;43,434851;60563917;256;0;0;0
0;0;100;0;0;0;0;0;0;31;"Bouzigues (a)";2016;9;2016-09-26;"12:30:00";"FLORTOT";3,664119;43,434851;60564304;270;100;2,00432137378264;1
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;10;2016-10-10;"10:45:00";"FLORTOT";3,664119;43,434851;60564652;284;0;0;0
0;0;500;0;0;0;0;0;0;31;"Bouzigues (a)";2016;10;2016-10-17;"10:20:00";"FLORTOT";3,664119;43,434851;60564663;291;500;2,69983772586725;5
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;10;2016-10-24;"10:00:00";"FLORTOT";3,664119;43,434851;60564787;298;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;11;2016-11-02;"10:30:00";"FLORTOT";3,664119;43,434851;60564826;307;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;11;2016-11-07;"10:25:00";"FLORTOT";3,664119;43,434851;60564837;312;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;11;2016-11-28;"10:35:00";"FLORTOT";3,664119;43,434851;60564988;333;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;12;2016-12-06;"10:20:00";"FLORTOT";3,664119;43,434851;60565625;341;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2016;12;2016-12-19;"11:00:00";"FLORTOT";3,664119;43,434851;60565593;354;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2017;1;2017-01-03;"12:35:00";"FLORTOT";3,664119;43,434851;60580703;3;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2017;1;2017-01-16;"10:05:00";"FLORTOT";3,664119;43,434851;60580758;16;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2017;1;2017-01-30;"10:30:00";"FLORTOT";3,664119;43,434851;60580968;30;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2017;2;2017-02-20;"10:10:00";"FLORTOT";3,664119;43,434851;60581200;51;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2017;2;2017-02-27;"10:55:00";"FLORTOT";3,664119;43,434851;60581260;58;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2017;3;2017-03-13;"10:20:00";"FLORTOT";3,664119;43,434851;60581840;72;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2017;3;2017-03-27;"09:45:00";"FLORTOT";3,664119;43,434851;60597172;86;0;0;0
0;0;0;0;0;0;0;0;0;31;"Bouzigues (a)";2017;4;2017-04-10;"10:00:00";"FLORTOT";3,664119;43,434851;60602850;100;0;0;0
