"Fortnight";"Year";"Code_point_Libelle";"latitude";"longitude";"ssr";"tcc";"u10";"v10"
22;2011;"Cabourg";49,25;0;0;0,8937024;-0,88486013;3,92464725
22;2011;"Le Cornard";46;0;0;0,670578175;-1,30905985;3,18363925
22;2011;"Loguivy";48,75;0;0;0,95547283;-0,66329675;3,9097028
22;2011;"Men er Roue";47,5;0;0;0,91956725;-0,867999325;2,9845959
22;2011;"Ouest Loscolo";47,5;0;0;0,91956725;-0,867999325;2,9845959
22;2011;"Point 1 Boulogne";50,75;1,5;0;0,795477075;-1,4130026;5,5109863
22;2011;"Teychan bis";44,75;0;0;0,754261185;-1,55955255;2,15249655
22;2011;"les Hébihens";48,75;0;0;0,95547283;-0,66329675;3,9097028
22;2012;"Antifer ponton pétrolier";49,75;0,25;0;0,7556193;-0,48625141;0,397556855
22;2012;"Arcachon - Bouée 7";44,5;0;0;0,8676392;0,154970035;0,474668435
22;2012;"At so";50,25;1,5;0;0,82691162;-0,063819431;0,21829743
22;2012;"Auger";45,75;0;0;0,90505549;-0,553571215;0,629893075
22;2012;"Cabourg";49,25;0;0;0,815543315;-0,12328528;1,2653126
22;2012;"Le Cornard";46;0;0;0,906428825;-0,71794385;0,47066264
22;2012;"Loguivy";48,75;0;0;0,8909404;0,43322535;1,4781649
22;2012;"Men er Roue";47,5;0;0;0,845100925;-0,174336165;0,8251757
22;2012;"Ouest Loscolo";47,5;0;0;0,845100925;-0,174336165;0,8251757
22;2012;"Point 1 Boulogne";50,75;1,5;0;0,92159673;-0,257117665;-0,86727355
22;2012;"Teychan bis";44,75;0;0;0,887934325;-0,10869932;0,306170375
22;2012;"les Hébihens";48,75;0;0;0,8909404;0,43322535;1,4781649
22;2013;"Antifer ponton pétrolier";49,75;0,25;2,3283064e-10;0,78433765;4,30042145;6,307754
22;2013;"Arcachon - Bouée 7";44,5;0;2,3283064e-10;0,8145972;1,15576055;1,68722575
22;2013;"At so";50,25;1,5;2,3283064e-10;0,807669435;3,667547;5,5653152
22;2013;"Auger";45,75;0;2,3283064e-10;0,822608445;1,07881745;2,61023545
22;2013;"Cabourg";49,25;0;2,3283064e-10;0,83869195;2,4434356;4,21282695
22;2013;"Le Cornard";46;0;2,3283064e-10;0,86388538;1,38658975;2,8788731
22;2013;"Loguivy";48,75;0;2,3283064e-10;0,93108815;2,1757625;3,8612012
22;2013;"Men er Roue";47,5;0;2,3283064e-10;0,92290908;2,11096825;3,33066425
22;2013;"Ouest Loscolo";47,5;0;2,3283064e-10;0,92290908;2,11096825;3,33066425
22;2013;"Point 1 Boulogne";50,75;1,5;2,3283064e-10;0,769871655;4,9669738;5,97445985
22;2013;"Teychan bis";44,75;0;2,3283064e-10;0,75154504;0,95282005;1,75847675
22;2013;"les Hébihens";48,75;0;2,3283064e-10;0,93108815;2,1757625;3,8612012
22;2014;"Antifer ponton pétrolier";49,75;0,25;0;0,6508629;2,632641;5,190832
22;2014;"Arcachon - Bouée 7";44,5;0;0;0,099659712;-1,09948775;0,9017867
22;2014;"At so";50,25;1,5;0;0,759006925;2,25371385;4,3180909
22;2014;"Auger";45,75;0;0;0,256161015;-0,97726777;0,982205265
22;2014;"Cabourg";49,25;0;0;0,68370135;1,0781074;3,3202684
22;2014;"Le Cornard";46;0;0;0,29276852;-0,81188082;0,95220831
22;2014;"Loguivy";48,75;0;0;0,7068805;0,732771075;2,82377195
22;2014;"Men er Roue";47,5;0;0;0,56425005;-0,14570996;1,250731
22;2014;"Ouest Loscolo";47,5;0;0;0,56425005;-0,14570996;1,250731
22;2014;"Point 1 Boulogne";50,75;1,5;0;0,81891565;3,44679345;4,72106875
22;2014;"Teychan bis";44,75;0;0;0,14678101;-1,19050255;0,84750202
22;2014;"les Hébihens";48,75;0;0;0,7068805;0,732771075;2,82377195
22;2015;"Antifer ponton pétrolier";49,75;0,25;0;0,855263785;-1,84083565;3,63475835
22;2015;"Arcachon - Bouée 7";44,5;0;0;0,75731313;-1,9758681;1,6655926
22;2015;"At so";50,25;1,5;0;0,8425068;-1,8678407;2,9841346
22;2015;"Auger";45,75;0;0;0,888544675;-1,90781585;2,20248115
22;2015;"Cabourg";49,25;0;0;0,88241037;-1,50529755;2,3809789
22;2015;"Le Cornard";46;0;0;0,86916517;-1,93929835;1,999698
22;2015;"Loguivy";48,75;0;0;0,8504723;-1,1149965;2,2158935
22;2015;"Men er Roue";47,5;0;0;0,8013825;-1,7021218;1,27523225
22;2015;"Ouest Loscolo";47,5;0;0;0,8013825;-1,7021218;1,27523225
22;2015;"Point 1 Boulogne";50,75;1,5;0;0,79828483;-1,7091912;3,23898045
22;2015;"Teychan bis";44,75;0;0;0,79929195;-2,0549377;1,7455396
22;2015;"les Hébihens";48,75;0;0;0,8504723;-1,1149965;2,2158935
22;2016;"Antifer ponton pétrolier";49,75;0,25;0;0,69279598;-1,4697836;0,376889165
22;2016;"Arcachon - Bouée 7";44,5;0;0;0,195351965;-1,07590795;0,0575078135
22;2016;"At so";50,25;1,5;0;0,83725758;-0,59045124;-0,0622876235
22;2016;"Auger";45,75;0;0;0,157661025;-1,9858474;-1,29037525
22;2016;"Cabourg";49,25;0;0;0,681839665;-1,0296778;0,257509635
22;2016;"Le Cornard";46;0;0;0,212076355;-2,3498137;-1,58363835
22;2016;"Loguivy";48,75;0;0;0,821570815;-1,2320563;-0,0984282
22;2016;"Men er Roue";47,5;0;0;0,4923016;-1,8567069;-0,99494397
22;2016;"Ouest Loscolo";47,5;0;0;0,4923016;-1,8567069;-0,99494397
22;2016;"Point 1 Boulogne";50,75;1,5;0;0,806174;-0,330901515;-0,0298965825
22;2016;"Teychan bis";44,75;0;0;0,254329875;-1,2157992;-0,214494685
22;2016;"les Hébihens";48,75;0;0;0,821570815;-1,2320563;-0,0984282
22;2017;"Antifer ponton pétrolier";49,75;0,25;0;0,93832115;2,30928565;1,22402965
22;2017;"Arcachon - Bouée 7";44,5;0;0;0,771901185;-0,670995925;0,482293815
22;2017;"At so";50,25;1,5;0;0,94411975;2,7483758;1,2227975
22;2017;"Auger";45,75;0;0;0,725634395;-0,73292562;0,534317235
22;2017;"Cabourg";49,25;0;0;0,9537332;0,668197325;0,840923375
22;2017;"Le Cornard";46;0;0;0,75575665;-0,51939255;0,35389558
22;2017;"Loguivy";48,75;0;0;0,9800101;0,348444075;0,8341374
22;2017;"Men er Roue";47,5;0;0;0,956037435;-0,196343865;0,112595455
22;2017;"Ouest Loscolo";47,5;0;0;0,956037435;-0,196343865;0,112595455
22;2017;"Point 1 Boulogne";50,75;1,5;0;0,9396182;3,3776232;0,936761035
22;2017;"Teychan bis";44,75;0;0;0,745715925;-0,834481675;0,38046074
22;2017;"les Hébihens";48,75;0;0;0,9800101;0,348444075;0,8341374
22;2018;"Antifer ponton pétrolier";49,75;0,25;0;0,74098547;0,136248593;-2,8442757
22;2018;"Arcachon - Bouée 7";44,5;0;0;0,8746128;0,57463303;-1,539124
22;2018;"At so";50,25;1,5;0;0,80046693;0,29768975;-2,1983305
22;2018;"Auger";45,75;0;0;0,8732089;-1,13905755;-2,1922524
22;2018;"Cabourg";49,25;0;0;0,77716572;-0,1757356;-1,4247437
22;2018;"Le Cornard";46;0;0;0,865914885;-1,39039365;-2,3066329
22;2018;"Loguivy";48,75;0;0;0,85389038;-0,067118669;-1,58719695
22;2018;"Men er Roue";47,5;0;0;0,8538599;-0,90872168;-1,4573448
22;2018;"Ouest Loscolo";47,5;0;0;0,8538599;-0,90872168;-1,4573448
22;2018;"Point 1 Boulogne";50,75;1,5;0;0,7534677;0,725848825;-2,3502852
22;2018;"Teychan bis";44,75;0;0;0,8613218;0,11286803;-1,76401685
22;2018;"les Hébihens";48,75;0;0;0,85389038;-0,067118669;-1,58719695
22;2019;"Antifer ponton pétrolier";49,75;0,25;0;0,971678405;-0,0198709415;2,7222596
22;2019;"Arcachon - Bouée 7";44,5;0;0;0,970778075;0,603069585;1,46319245
22;2019;"At so";50,25;1,5;0;0,952207265;-0,294854595;2,25252
22;2019;"Auger";45,75;0;0;0,9858697;-0,514734635;1,6067032
22;2019;"Cabourg";49,25;0;0;0,99252284;-0,380094435;1,6119653
22;2019;"Le Cornard";46;0;0;0,98815864;-0,47841085;1,59474395
22;2019;"Loguivy";48,75;0;0;1;-0,411090735;1,4929975
22;2019;"Men er Roue";47,5;0;0;0,99478126;-0,087114123;1,6186624
22;2019;"Ouest Loscolo";47,5;0;0;0,99478126;-0,087114123;1,6186624
22;2019;"Point 1 Boulogne";50,75;1,5;0;0,941907125;0,487984985;2,4675473
22;2019;"Teychan bis";44,75;0;0;0,962934705;0,103738495;1,39906195
22;2019;"les Hébihens";48,75;0;0;1;-0,411090735;1,4929975
22;2020;"Antifer ponton pétrolier";49,75;0,25;0;0,857278015;6,1300597;6,3914223
22;2020;"Arcachon - Bouée 7";44,5;0;0;0,907313855;1,06674375;1,74001675
22;2020;"At so";50,25;1,5;0;0,8981582;5,44591865;5,4862157
22;2020;"Auger";45,75;0;0;0,95763963;1,00976835;2,8286037
22;2020;"Cabourg";49,25;0;0;0,856362475;3,20770455;4,1819693
22;2020;"Le Cornard";46;0;0;0,97274655;1,40909165;2,847316
22;2020;"Loguivy";48,75;0;0;0,93624587;2,82772235;3,75907195
22;2020;"Men er Roue";47,5;0;0;0,90206463;2,6353207;2,88380505
22;2020;"Ouest Loscolo";47,5;0;0;0,90206463;2,6353207;2,88380505
22;2020;"Point 1 Boulogne";50,75;1,5;0;0,90276655;6,1888333;5,91192
22;2020;"Teychan bis";44,75;0;0;0,918239675;0,88442243;1,79483605
22;2020;"les Hébihens";48,75;0;0;0,93624587;2,82772235;3,75907195
22;2021;"Antifer ponton pétrolier";49,75;0,25;0;0,69130055;2,6234779;5,1017533
22;2021;"Arcachon - Bouée 7";44,5;0;0;0,68731785;-0,09186096;1,03390225
22;2021;"At so";50,25;1,5;0;0,7341187;2,0739732;4,16282275
22;2021;"Auger";45,75;0;0;0,603222815;-0,21867665;1,600664
22;2021;"Cabourg";49,25;0;0;0,70504935;1,3950911;3,09682225
22;2021;"Le Cornard";46;0;0;0,6011933;0,124428855;1,80585425
22;2021;"Loguivy";48,75;0;0;0,6657867;1,3260661;2,49324475
22;2021;"Men er Roue";47,5;0;0;0,56873637;0,8661244;1,5823699
22;2021;"Ouest Loscolo";47,5;0;0;0,56873637;0,8661244;1,5823699
22;2021;"Point 1 Boulogne";50,75;1,5;0;0,722033165;2,37916935;4,673079
22;2021;"Teychan bis";44,75;0;0;0,631742775;-0,16043079;1,00608025
22;2021;"les Hébihens";48,75;0;0;0,6657867;1,3260661;2,49324475
22;2022;"Antifer ponton pétrolier";49,75;0,25;4,656613e-10;0,92770055;2,0263224;5,7530624
22;2022;"Arcachon - Bouée 7";44,5;0;4,656613e-10;0,81537548;-0,761179435;1,94004125
22;2022;"At so";50,25;1,5;4,656613e-10;0,9238857;1,9238502;4,7607988
22;2022;"Auger";45,75;0;4,656613e-10;0,79472935;-0,58188645;2,8557166
22;2022;"Cabourg";49,25;0;4,656613e-10;0,951169625;1,0782561;4,09994515
22;2022;"Le Cornard";46;0;4,656613e-10;0,8254925;-0,105215535;3,0714125
22;2022;"Loguivy";48,75;0;4,656613e-10;0,96719212;1,0770157;3,938691
22;2022;"Men er Roue";47,5;0;4,656613e-10;0,90084386;0,80742868;3,23790275
22;2022;"Ouest Loscolo";47,5;0;4,656613e-10;0,90084386;0,80742868;3,23790275
22;2022;"Point 1 Boulogne";50,75;1,5;4,656613e-10;0,93200371;2,6311069;5,18726305
22;2022;"Teychan bis";44,75;0;4,656613e-10;0,79045672;-0,96839493;2,005697
22;2022;"les Hébihens";48,75;0;4,656613e-10;0,96719212;1,0770157;3,938691
23;2007;"Antifer ponton pétrolier";49,75;0,25;0;0,64030337;2,06490195;-2,76385475
23;2007;"Arcachon - Bouée 7";44,5;0;0;0,450872075;0,780981265;-1,65229635
23;2007;"At so";50,25;1,5;0;0,58294297;2,70686225;-2,389276
23;2007;"Auger";45,75;0;0;0,61733785;-0,112141485;-1,7442613
23;2007;"Cabourg";49,25;0;0;0,62499808;1,4170479;-0,667557295
23;2007;"Le Cornard";46;0;0;0,56298354;-0,127102425;-1,75895895
23;2007;"Loguivy";48,75;0;0;0,669387935;1,18175315;-1,16349625
23;2007;"Men er Roue";47,5;0;0;0,57583201;0,96096593;-1,2046495
23;2007;"Ouest Loscolo";47,5;0;0;0,57583201;0,96096593;-1,2046495
23;2007;"Point 1 Boulogne";50,75;1,5;0;0,57157463;3,30393975;-1,71066685
23;2007;"Teychan bis";44,75;0;0;0,507057525;0,70073622;-1,6191218
23;2007;"les Hébihens";48,75;0;0;0,669387935;1,18175315;-1,16349625
23;2008;"Antifer ponton pétrolier";49,75;0,25;4,656613e-10;0,98973036;4,0570245;1,6728451
23;2008;"Arcachon - Bouée 7";44,5;0;4,656613e-10;0,983077235;1,0661028;-0,451897475
23;2008;"At so";50,25;1,5;4,656613e-10;0,98611385;3,15141415;1,77425225
23;2008;"Auger";45,75;0;4,656613e-10;0,9929196;0,639688175;-0,22216959
23;2008;"Cabourg";49,25;0;4,656613e-10;0,9937436;2,1249632;1,38496435
23;2008;"Le Cornard";46;0;4,656613e-10;0,9981689;0,75265795;-0,13662239
23;2008;"Loguivy";48,75;0;4,656613e-10;1;1,7638302;0,89523065
23;2008;"Men er Roue";47,5;0;4,656613e-10;0,98998976;1,39019655;0,030627201
23;2008;"Ouest Loscolo";47,5;0;4,656613e-10;0,98998976;1,39019655;0,030627201
23;2008;"Point 1 Boulogne";50,75;1,5;4,656613e-10;0,98983718;3,79404555;1,5983518
23;2008;"Teychan bis";44,75;0;4,656613e-10;0,9852899;0,920723705;-0,4591065
23;2008;"les Hébihens";48,75;0;4,656613e-10;1;1,7638302;0,89523065
23;2009;"Antifer ponton pétrolier";49,75;0,25;4,656613e-10;0,89165765;4,163583;5,4639212
23;2009;"Arcachon - Bouée 7";44,5;0;4,656613e-10;0,921520475;0,492842515;1,4201814
23;2009;"At so";50,25;1,5;4,656613e-10;0,9259457;3,50132895;4,6448565
23;2009;"Auger";45,75;0;4,656613e-10;0,97585946;0,30389036;2,5048756
23;2009;"Cabourg";49,25;0;4,656613e-10;0,9076038;2,24364525;3,4333738
23;2009;"Le Cornard";46;0;4,656613e-10;0,9818412;0,63985645;2,59840035
23;2009;"Loguivy";48,75;0;4,656613e-10;0,9704576;2,1758989;3,29935375
23;2009;"Men er Roue";47,5;0;4,656613e-10;0,9704271;1,5509744;2,8674045
23;2009;"Ouest Loscolo";47,5;0;4,656613e-10;0,9704271;1,5509744;2,8674045
23;2009;"Point 1 Boulogne";50,75;1,5;4,656613e-10;0,9372835;4,22211215;5,00642125
23;2009;"Teychan bis";44,75;0;4,656613e-10;0,9179345;0,31909871;1,5382926
23;2009;"les Hébihens";48,75;0;4,656613e-10;0,9704576;2,1758989;3,29935375
23;2010;"Antifer ponton pétrolier";49,75;0,25;0;0,984648975;1,9994071;4,45193275
23;2010;"Arcachon - Bouée 7";44,5;0;0;0,906444065;2,06885185;1,6446925
23;2010;"At so";50,25;1,5;0;0,99188195;0,691217;3,2640905
23;2010;"Auger";45,75;0;0;0,92614405;1,49968595;2,007727
23;2010;"Cabourg";49,25;0;0;0,953412775;1,4452563;3,03980055
23;2010;"Le Cornard";46;0;0;0,9346894;1,6681366;2,05411725
23;2010;"Loguivy";48,75;0;0;0,98515252;1,5761691;2,59505125
23;2010;"Men er Roue";47,5;0;0;0,969587825;1,9848612;1,95452735
23;2010;"Ouest Loscolo";47,5;0;0;0,969587825;1,9848612;1,95452735
23;2010;"Point 1 Boulogne";50,75;1,5;0;0,9696947;0,49649002;3,00405035
23;2010;"Teychan bis";44,75;0;0;0,90409415;1,79998785;1,6549068
23;2010;"les Hébihens";48,75;0;0;0,98515252;1,5761691;2,59505125
23;2011;"Antifer ponton pétrolier";49,75;0,25;0;0,670685025;-3,5750712;3,1826623
23;2011;"Arcachon - Bouée 7";44,5;0;0;0,787679495;-1,94402995;1,529621
23;2011;"At so";50,25;1,5;0;0,809668425;-3,307205;2,3679992
23;2011;"Auger";45,75;0;0;0,809729425;-2,0916607;2,1479744
23;2011;"Cabourg";49,25;0;0;0,8239208;-2,2469013;2,1690545
23;2011;"Le Cornard";46;0;0;0,817908555;-1,9917182;2,1984792
23;2011;"Loguivy";48,75;0;0;0,929836865;-1,73957905;2,0860512
23;2011;"Men er Roue";47,5;0;0;0,93406373;-1,9612789;1,419389
23;2011;"Ouest Loscolo";47,5;0;0;0,93406373;-1,9612789;1,419389
23;2011;"Point 1 Boulogne";50,75;1,5;0;0,88006043;-3,152979;2,04345155
23;2011;"Teychan bis";44,75;0;0;0,80147407;-2,10332915;1,65785905
23;2011;"les Hébihens";48,75;0;0;0,929836865;-1,73957905;2,0860512
23;2012;"Antifer ponton pétrolier";49,75;0,25;-4,656613e-10;0,834228545;2,5010035;3,04667035
23;2012;"Arcachon - Bouée 7";44,5;0;-4,656613e-10;0,487342255;-1,1510446;0,934688525
23;2012;"At so";50,25;1,5;-4,656613e-10;0,8048617;1,9246464;2,41863835
23;2012;"Auger";45,75;0;-4,656613e-10;0,490287335;-1,15591655;0,93468855
23;2012;"Cabourg";49,25;0;-4,656613e-10;0,7648055;1,03160955;2,022081
23;2012;"Le Cornard";46;0;-4,656613e-10;0,499160735;-1,1028118;0,7350641
23;2012;"Loguivy";48,75;0;-4,656613e-10;0,7569011;0,7553674;1,541188
23;2012;"Men er Roue";47,5;0;-4,656613e-10;0,60847205;-0,3330365;0,84721267
23;2012;"Ouest Loscolo";47,5;0;-4,656613e-10;0,60847205;-0,3330365;0,84721267
23;2012;"Point 1 Boulogne";50,75;1,5;-4,656613e-10;0,85926175;2,39187085;1,84040035
23;2012;"Teychan bis";44,75;0;-4,656613e-10;0,5228053;-1,22948375;0,7821665
23;2012;"les Hébihens";48,75;0;-4,656613e-10;0,7569011;0,7553674;1,541188
23;2013;"Antifer ponton pétrolier";49,75;0,25;0;0,969832;1,82600435;0,0173375355
23;2013;"Arcachon - Bouée 7";44,5;0;0;0,99844354;1,0490586;-0,975666495
23;2013;"At so";50,25;1,5;0;0,96833655;1,5418118;0,158937565
23;2013;"Auger";45,75;0;0;0,979125025;0,68648382;-1,15875445
23;2013;"Cabourg";49,25;0;0;0,93755815;0,711236085;0,4809198
23;2013;"Le Cornard";46;0;0;0,98092565;0,74744773;-1,1808512
23;2013;"Loguivy";48,75;0;0;0,980467855;0,849665385;0,414178385
23;2013;"Men er Roue";47,5;0;0;0,974379325;0,984427675;-0,361465085
23;2013;"Ouest Loscolo";47,5;0;0;0,974379325;0,984427675;-0,361465085
23;2013;"Point 1 Boulogne";50,75;1,5;0;0,9653762;2,3439681;0,0150827575
23;2013;"Teychan bis";44,75;0;0;0,9947202;0,8900024;-1,12177605
23;2013;"les Hébihens";48,75;0;0;0,980467855;0,849665385;0,414178385
23;2014;"Antifer ponton pétrolier";49,75;0,25;-4,656613e-10;0,73286743;-0,67881225;6,29006385
23;2014;"Arcachon - Bouée 7";44,5;0;-4,656613e-10;0,935757545;1,16083235;2,03495395
23;2014;"At so";50,25;1,5;-4,656613e-10;0,887217135;-1,15919965;4,96129485
23;2014;"Auger";45,75;0;-4,656613e-10;0,93880945;0,438870755;3,0879488
23;2014;"Cabourg";49,25;0;-4,656613e-10;0,83401493;-0,393064545;4,157499
23;2014;"Le Cornard";46;0;-4,656613e-10;0,95142903;0,4871856;3,22126135
23;2014;"Loguivy";48,75;0;-4,656613e-10;0,9515664;-0,1142189725;3,7497192
23;2014;"Men er Roue";47,5;0;-4,656613e-10;0,940213325;0,08778302;3,29837355
23;2014;"Ouest Loscolo";47,5;0;-4,656613e-10;0,940213325;0,08778302;3,29837355
23;2014;"Point 1 Boulogne";50,75;1,5;-4,656613e-10;0,90072175;-1,0699323;5,3686388
23;2014;"Teychan bis";44,75;0;-4,656613e-10;0,92528955;0,74302411;2,11598705
23;2014;"les Hébihens";48,75;0;-4,656613e-10;0,9515664;-0,1142189725;3,7497192
23;2015;"Antifer ponton pétrolier";49,75;0,25;0;0,94479115;5,73899675;5,4437585
23;2015;"Arcachon - Bouée 7";44,5;0;0;0,87987732;-0,51785253;0,962379915
23;2015;"At so";50,25;1,5;0;0,967680425;5,8608705;4,59761335
23;2015;"Auger";45,75;0;0;0,974440375;0,16604972;1,7280121
23;2015;"Cabourg";49,25;0;0;0,93372803;3,11821085;3,53524815
23;2015;"Le Cornard";46;0;0;0,966337595;0,65858022;1,87637855
23;2015;"Loguivy";48,75;0;0;0,969221595;2,8543193;3,39852825
23;2015;"Men er Roue";47,5;0;0;0,97302124;2,13264635;2,49212505
23;2015;"Ouest Loscolo";47,5;0;0;0,97302124;2,13264635;2,49212505
23;2015;"Point 1 Boulogne";50,75;1,5;0;0,981795425;7,30774175;5,3698282
23;2015;"Teychan bis";44,75;0;0;0,8364488;-0,50375143;1,0120042
23;2015;"les Hébihens";48,75;0;0;0,969221595;2,8543193;3,39852825
23;2016;"Antifer ponton pétrolier";49,75;0,25;0;0,9204523;2,9522897;-1,0378222
23;2016;"Arcachon - Bouée 7";44,5;0;0;0,90458243;1,307944;0,078047555
23;2016;"At so";50,25;1,5;0;0,95155111;2,83472085;-0,112003255
23;2016;"Auger";45,75;0;0;0,956479935;1,5695078;0,049539933
23;2016;"Cabourg";49,25;0;0;0,96117985;1,9842344;-0,10250071
23;2016;"Le Cornard";46;0;0;0,96682588;1,6757511;0,190720535
23;2016;"Loguivy";48,75;0;0;0,98062044;2,1503409;-0,0753506
23;2016;"Men er Roue";47,5;0;0;0,9330261;2,19779995;0,35362123
23;2016;"Ouest Loscolo";47,5;0;0;0,9330261;2,19779995;0,35362123
23;2016;"Point 1 Boulogne";50,75;1,5;0;0,93044725;3,33304025;-0,158158445
23;2016;"Teychan bis";44,75;0;0;0,892512185;1,33005565;-0,00747531
23;2016;"les Hébihens";48,75;0;0;0,98062044;2,1503409;-0,0753506
23;2017;"Antifer ponton pétrolier";49,75;0,25;0;0,86466362;2,66915955;-1,7336294
23;2017;"Arcachon - Bouée 7";44,5;0;0;0,493850425;1,21225995;-1,6204044
23;2017;"At so";50,25;1,5;0;0,8512658;2,23283865;-1,09424085
23;2017;"Auger";45,75;0;0;0,70265365;0,4313768;-2,1430158
23;2017;"Cabourg";49,25;0;0;0,870904715;1,74595705;0,009592543
23;2017;"Le Cornard";46;0;0;0,7476386;0,4323131;-2,2198312
23;2017;"Loguivy";48,75;0;0;0,95875363;1,66402985;-0,49303793
23;2017;"Men er Roue";47,5;0;0;0,86698305;0,9505611;-1,1497433
23;2017;"Ouest Loscolo";47,5;0;0;0,86698305;0,9505611;-1,1497433
23;2017;"Point 1 Boulogne";50,75;1,5;0;0,85764425;2,5254358;-1,45789315
23;2017;"Teychan bis";44,75;0;0;0,55837517;1,037638;-1,8823761
23;2017;"les Hébihens";48,75;0;0;0,95875363;1,66402985;-0,49303793
23;2018;"Antifer ponton pétrolier";49,75;0,25;0;0,642638065;-1,82110265;5,5140109
23;2018;"Arcachon - Bouée 7";44,5;0;0;0,60537435;-1,5998928;1,14403865
23;2018;"At so";50,25;1,5;0;0,66993728;-1,9925285;4,52511685
23;2018;"Auger";45,75;0;0;0,79062456;-1,33359555;2,01380885
23;2018;"Cabourg";49,25;0;0;0,798834175;-1,5045518;3,38753045
23;2018;"Le Cornard";46;0;0;0,78413928;-1,2631466;2,0530943
23;2018;"Loguivy";48,75;0;0;0,90171365;-1,15371575;3,09943745
23;2018;"Men er Roue";47,5;0;0;0,897288415;-1,4120287;1,90651325
23;2018;"Ouest Loscolo";47,5;0;0;0,897288415;-1,4120287;1,90651325
23;2018;"Point 1 Boulogne";50,75;1,5;0;0,6508324;-1,6144522;4,92684195
23;2018;"Teychan bis";44,75;0;0;0,59518105;-1,6393442;1,2521791
23;2018;"les Hébihens";48,75;0;0;0,90171365;-1,15371575;3,09943745
23;2019;"Antifer ponton pétrolier";49,75;0,25;0;0,705537675;0,56721857;0,878881515
23;2019;"Arcachon - Bouée 7";44,5;0;0;0,91500465;2,22699115;1,0060664
23;2019;"At so";50,25;1,5;0;0,82073155;1,00354805;1,52251395
23;2019;"Auger";45,75;0;0;0,8606809;1,5727359;0,86988863
23;2019;"Cabourg";49,25;0;0;0,838600385;0,95719105;0,72471808
23;2019;"Le Cornard";46;0;0;0,84989245;1,61288005;0,83134775
23;2019;"Loguivy";48,75;0;0;0,9016984;1,308931;0,593679135
23;2019;"Men er Roue";47,5;0;0;0,88884988;1,5364149;0,150459185
23;2019;"Ouest Loscolo";47,5;0;0;0,88884988;1,5364149;0,150459185
23;2019;"Point 1 Boulogne";50,75;1,5;0;0,8287275;1,17416105;1,18463905
23;2019;"Teychan bis";44,75;0;0;0,9163475;2,05112125;0,82107023
23;2019;"les Hébihens";48,75;0;0;0,9016984;1,308931;0,593679135
23;2020;"Antifer ponton pétrolier";49,75;0,25;0;0,71261805;-0,0152949865;3,9883301
23;2020;"Arcachon - Bouée 7";44,5;0;0;0,751163545;-1,4485432;1,4202656
23;2020;"At so";50,25;1,5;0;0,70396595;-0,135626275;3,14171025
23;2020;"Auger";45,75;0;0;0,72618377;-1,1169326;2,1926123
23;2020;"Cabourg";49,25;0;0;0,82012115;-0,184131905;2,56256785
23;2020;"Le Cornard";46;0;0;0,75717578;-0,939700465;2,22316785
23;2020;"Loguivy";48,75;0;0;0,8498161;0,344299675;2,5512858
23;2020;"Men er Roue";47,5;0;0;0,77260313;0,071921875;1,7902211
23;2020;"Ouest Loscolo";47,5;0;0;0,77260313;0,071921875;1,7902211
23;2020;"Point 1 Boulogne";50,75;1,5;0;0,728457435;0,322378855;3,24371825
23;2020;"Teychan bis";44,75;0;0;0,73749105;-1,48958645;1,57210245
23;2020;"les Hébihens";48,75;0;0;0,8498161;0,344299675;2,5512858
23;2021;"Antifer ponton pétrolier";49,75;0,25;0;0,8195718;1,8454689;-0,08286543
23;2021;"Arcachon - Bouée 7";44,5;0;0;0,899623085;1,02332605;-1,57473905
23;2021;"At so";50,25;1,5;0;0,91503518;1,32031165;0,38563443
23;2021;"Auger";45,75;0;0;0,870279105;-0,218942795;-2,0111313
23;2021;"Cabourg";49,25;0;0;0,86739507;1,24580645;0,495071675
23;2021;"Le Cornard";46;0;0;0,84908366;-0,453840775;-2,03555115
23;2021;"Loguivy";48,75;0;0;0,90169837;1,01815215;-0,352388525
23;2021;"Men er Roue";47,5;0;0;0,76479028;-0,12684623;-1,3323492
23;2021;"Ouest Loscolo";47,5;0;0;0,76479028;-0,12684623;-1,3323492
23;2021;"Point 1 Boulogne";50,75;1,5;0;0,90105747;2,33440855;0,27393611
23;2021;"Teychan bis";44,75;0;0;0,862054235;0,786358445;-1,7958747
23;2021;"les Hébihens";48,75;0;0;0,90169837;1,01815215;-0,352388525
23;2022;"Antifer ponton pétrolier";49,75;0,25;0;0,694230375;3,2069147;6,026455
23;2022;"Arcachon - Bouée 7";44,5;0;0;0,61198175;-0,501965225;1,47701515
23;2022;"At so";50,25;1,5;0;0,846397995;2,29638115;5,25608525
23;2022;"Auger";45,75;0;0;0,663253625;-0,13585902;2,27805335
23;2022;"Cabourg";49,25;0;0;0,78133154;1,55619915;3,79819535
23;2022;"Le Cornard";46;0;0;0,67157005;0,301974105;2,5128721
23;2022;"Loguivy";48,75;0;0;0,88375324;1,42021685;3,36334595
23;2022;"Men er Roue";47,5;0;0;0,76968855;1,28772125;2,6341722
23;2022;"Ouest Loscolo";47,5;0;0;0,76968855;1,28772125;2,6341722
23;2022;"Point 1 Boulogne";50,75;1,5;0;0,850457015;3,28063405;5,6254782
23;2022;"Teychan bis";44,75;0;0;0,54290205;-0,607065075;1,47793055
