"Week";"Year";"Code_point_Libelle";"latitude";"longitude";"ssr";"tcc";"u10";"v10"
42;2007;"Point 1 Boulogne";50,75;1,5;-2,3283064e-10;0,41049549;0,4205987;-0,0216234715
42;2007;"Teychan bis";44,75;0;30,7616614998836;0,040010378;-1,89274465;-1,80400155
42;2007;"les Hébihens";48,75;0;-2,3283064e-10;0,472510025;-0,86520922;-0,699922985
42;2008;"Antifer ponton pétrolier";49,75;0,25;0;0,829108975;3,36663715;2,5095875
42;2008;"Arcachon - Bouée 7";44,5;0;63,341765;0,7107869;0,1334559;-0,414655065
42;2008;"At so";50,25;1,5;0;0,85318845;3,1622484;2,0579772
42;2008;"Auger";45,75;0;0;0,76672822;-0,247429385;-0,798915475
42;2008;"Cabourg";49,25;0;0;0,9212305;1,65013835;1,69198995
42;2008;"Le Cornard";46;0;0;0,835655325;-0,16146729;-0,92526198
42;2008;"Loguivy";48,75;0;0;0,90937392;1,59481165;1,1933912
42;2008;"Men er Roue";47,5;0;0;0,791265475;0,68580818;0,11996812
42;2008;"Ouest Loscolo";47,5;0;0;0,791265475;0,68580818;0,11996812
42;2008;"Point 1 Boulogne";50,75;1,5;0;0,83658615;4,2847855;2,31902365
42;2008;"Teychan bis";44,75;0;31,670883;0,66085788;0,269257735;-0,59843175
42;2008;"les Hébihens";48,75;0;0;0,90937392;1,59481165;1,1933912
42;2009;"Antifer ponton pétrolier";49,75;0,25;0;0,79146382;-1,8569147;0,72364347
42;2009;"Arcachon - Bouée 7";44,5;0;0;0,084995345;-1,42177055;-1,71684095
42;2009;"At so";50,25;1,5;0;0,83168022;-1,02077852;0,90064806
42;2009;"Auger";45,75;0;0;0,40967147;-2,22610995;-1,90473815
42;2009;"Cabourg";49,25;0;0;0,75774038;-1,0137126;1,0199219
42;2009;"Le Cornard";46;0;0;0,42177224;-2,16251655;-1,9303357
42;2009;"Loguivy";48,75;0;0;0,77390015;-0,5815126;0,138166864
42;2009;"Men er Roue";47,5;0;0;0,6629332;-1,0955597;-1,355207
42;2009;"Ouest Loscolo";47,5;0;0;0,6629332;-1,0955597;-1,355207
42;2009;"Point 1 Boulogne";50,75;1,5;0;0,814643;-0,87592675;0,64085982
42;2009;"Teychan bis";44,75;0;0;0,149283575;-1,74327085;-1,96573665
42;2009;"les Hébihens";48,75;0;0;0,77390015;-0,5815126;0,138166864
42;2010;"Antifer ponton pétrolier";49,75;0,25;2,3283064e-10;0,60691559;2,2314947;-4,42894915
42;2010;"Arcachon - Bouée 7";44,5;0;31,3515320001164;0,72030887;0,92672827;-1,6561403
42;2010;"At so";50,25;1,5;2,3283064e-10;0,461080675;2,4572643;-3,60196275
42;2010;"Auger";45,75;0;2,3283064e-10;0,91086933;-0,21314479;-2,1379081
42;2010;"Cabourg";49,25;0;2,3283064e-10;0,632032735;1,24549005;-2,048959
42;2010;"Le Cornard";46;0;2,3283064e-10;0,89165765;-0,291277395;-2,29320845
42;2010;"Loguivy";48,75;0;2,3283064e-10;0,55810052;1,1649608;-2,1494475
42;2010;"Men er Roue";47,5;0;2,3283064e-10;0,6499931;0,386031555;-1,68787355
42;2010;"Ouest Loscolo";47,5;0;2,3283064e-10;0,6499931;0,386031555;-1,68787355
42;2010;"Point 1 Boulogne";50,75;1,5;2,3283064e-10;0,51865475;3,44326885;-3,88659985
42;2010;"Teychan bis";44,75;0;2,3283064e-10;0,70161595;0,66213198;-1,95039365
42;2010;"les Hébihens";48,75;0;2,3283064e-10;0,55810052;1,1649608;-2,1494475
42;2011;"Antifer ponton pétrolier";49,75;0,25;0;0,49652084;2,613142;0,89211145
42;2011;"Arcachon - Bouée 7";44,5;0;31,7763575;0,0888559975;-0,62874955;0,0526009865
42;2011;"At so";50,25;1,5;0;0,463247525;2,58551765;1,4607399
42;2011;"Auger";45,75;0;0;0,04290968;-0,639518385;-0,614082275
42;2011;"Cabourg";49,25;0;0;0,441106;1,3555278;0,961063265
42;2011;"Le Cornard";46;0;0;0,081592475;-0,494841275;-0,87645728
42;2011;"Loguivy";48,75;0;0;0,320784955;0,98002277;0,98255475
42;2011;"Men er Roue";47,5;0;0;0,25603895;-0,2892967;-0,59035209
42;2011;"Ouest Loscolo";47,5;0;0;0,25603895;-0,2892967;-0,59035209
42;2011;"Point 1 Boulogne";50,75;1,5;0;0,423557595;3,006439;1,0250899
42;2011;"Teychan bis";44,75;0;31,7763575;0,048693025;-0,6839984;-0,0400809675
42;2011;"les Hébihens";48,75;0;0;0,320784955;0,98002277;0,98255475
42;2012;"Antifer ponton pétrolier";49,75;0,25;0;0,984145415;0,35468554;3,93968295
42;2012;"Arcachon - Bouée 7";44,5;0;0;0,97308225;-0,0481114675;1,93227785
42;2012;"At so";50,25;1,5;0;0,982543135;0,66884479;3,04438715
42;2012;"Auger";45,75;0;0;0,99560525;-0,0105245605;2,1931554
42;2012;"Cabourg";49,25;0;0;0,987517745;0,11570013;2,54266115
42;2012;"Le Cornard";46;0;0;0,99633775;0,422566385;2,14608725
42;2012;"Loguivy";48,75;0;0;1;0,326074615;2,331856
42;2012;"Men er Roue";47,5;0;0;0,9952085;0,5398151;1,8391431
42;2012;"Ouest Loscolo";47,5;0;0;0,9952085;0,5398151;1,8391431
42;2012;"Point 1 Boulogne";50,75;1,5;0;0,97544748;1,3280182;3,97623585
42;2012;"Teychan bis";44,75;0;0;0,9797049;-0,234363015;2,0604633
42;2012;"les Hébihens";48,75;0;0;1;0,326074615;2,331856
42;2013;"Antifer ponton pétrolier";49,75;0,25;2,3283064e-10;0,76038025;1,3116715;4,89489635
42;2013;"Arcachon - Bouée 7";44,5;0;2,3283064e-10;0,88846842;-0,816918195;1,41464825
42;2013;"At so";50,25;1,5;2,3283064e-10;0,74090915;1,7632059;3,8845017
42;2013;"Auger";45,75;0;2,3283064e-10;0,93323973;-0,532431305;2,22328165
42;2013;"Cabourg";49,25;0;2,3283064e-10;0,85573683;0,6986579;3,56729715
42;2013;"Le Cornard";46;0;2,3283064e-10;0,95051347;-0,157839995;2,2698827
42;2013;"Loguivy";48,75;0;2,3283064e-10;0,93546762;0,65512435;3,1695999
42;2013;"Men er Roue";47,5;0;2,3283064e-10;0,95760915;0,33267212;2,5097719
42;2013;"Ouest Loscolo";47,5;0;2,3283064e-10;0,95760915;0,33267212;2,5097719
42;2013;"Point 1 Boulogne";50,75;1,5;2,3283064e-10;0,697801115;2,6915848;4,07408315
42;2013;"Teychan bis";44,75;0;2,3283064e-10;0,925899925;-0,84526565;1,56027645
42;2013;"les Hébihens";48,75;0;2,3283064e-10;0,93546762;0,65512435;3,1695999
42;2014;"Antifer ponton pétrolier";49,75;0,25;0;0,7730304;3,8564004;5,2661074
42;2014;"Arcachon - Bouée 7";44,5;0;0;0,795797515;-0,716185215;1,57252235
42;2014;"At so";50,25;1,5;0;0,7286863;4,2417835;4,0203855
42;2014;"Auger";45,75;0;0;0,704912035;-0,54351705;1,95455875
42;2014;"Cabourg";49,25;0;0;0,804556475;1,7266531;3,6830615
42;2014;"Le Cornard";46;0;0;0,6613462;-0,09780437;2,1203909
42;2014;"Loguivy";48,75;0;0;0,9368715;1,5815495;3,3112127
42;2014;"Men er Roue";47,5;0;0;0,8865457;0,69220445;2,4413016
42;2014;"Ouest Loscolo";47,5;0;0;0,8865457;0,69220445;2,4413016
42;2014;"Point 1 Boulogne";50,75;1,5;0;0,79526345;5,0026674;4,68654385
42;2014;"Teychan bis";44,75;0;0;0,83396915;-0,520113225;1,5753522
42;2014;"les Hébihens";48,75;0;0;0,9368715;1,5815495;3,3112127
42;2015;"Antifer ponton pétrolier";49,75;0,25;0;0,919963985;-2,67168165;-3,91240445
42;2015;"Arcachon - Bouée 7";44,5;0;32,053225;0,77579235;-0,98749655;-1,43432855
42;2015;"At so";50,25;1,5;0;0,982482105;-0,66924093;-2,4467467
42;2015;"Auger";45,75;0;0;0,82212016;-1,8478739;-2,4362527
42;2015;"Cabourg";49,25;0;0;0,933895875;-0,90200245;-2,00749915
42;2015;"Le Cornard";46;0;0;0,9051623;-1,85133325;-2,4722321
42;2015;"Loguivy";48,75;0;0;0,94907905;-0,17307844;-2,0559713
42;2015;"Men er Roue";47,5;0;0;0,937176715;-0,95043265;-2,10194495
42;2015;"Ouest Loscolo";47,5;0;0;0,937176715;-0,95043265;-2,10194495
42;2015;"Point 1 Boulogne";50,75;1,5;0;0,99130208;-1,16490925;-3,5011408
42;2015;"Teychan bis";44,75;0;0;0,74223673;-1,28400805;-1,76963585
42;2015;"les Hébihens";48,75;0;0;0,94907905;-0,17307844;-2,0559713
42;2016;"Antifer ponton pétrolier";49,75;0,25;0;0,558192045;1,9134703;1,20507615
42;2016;"Arcachon - Bouée 7";44,5;0;31,69481;0,73797935;0,169478035;-1,13427685
42;2016;"At so";50,25;1,5;0;0,58613215;2,03590895;1,3223009
42;2016;"Auger";45,75;0;0;0,61741415;0,52262758;-0,912681
42;2016;"Cabourg";49,25;0;0;0,58492667;1,3407406;0,87293944
42;2016;"Le Cornard";46;0;0;0,60207835;0,54134757;-0,64841125
42;2016;"Loguivy";48,75;0;0;0,6265393;1,39791235;0,62100912
42;2016;"Men er Roue";47,5;0;0;0,56687472;1,30785415;0,008150038
42;2016;"Ouest Loscolo";47,5;0;0;0,56687472;1,30785415;0,008150038
42;2016;"Point 1 Boulogne";50,75;1,5;0;0,61805502;2,55703225;1,7402996
42;2016;"Teychan bis";44,75;0;31,69481;0,74870675;0,23221521;-1,1363334
42;2016;"les Hébihens";48,75;0;0;0,6265393;1,39791235;0,62100912
42;2017;"Antifer ponton pétrolier";49,75;0,25;0;0,646575;0,67195822;5,54074135
42;2017;"Arcachon - Bouée 7";44,5;0;0;0,446187425;-0,734217;1,93894965
42;2017;"At so";50,25;1,5;0;0,5934415;0,65961035;4,462639
42;2017;"Auger";45,75;0;0;0,55883295;-0,848311305;3,25835225
42;2017;"Cabourg";49,25;0;0;0,6536096;0,314363955;4,2766832
42;2017;"Le Cornard";46;0;0;0,581584835;-0,639385405;3,3723609
42;2017;"Loguivy";48,75;0;0;0,631880135;0,29460737;3,6922496
42;2017;"Men er Roue";47,5;0;0;0,48865457;-0,06397472;2,78350005
42;2017;"Ouest Loscolo";47,5;0;0;0,48865457;-0,06397472;2,78350005
42;2017;"Point 1 Boulogne";50,75;1,5;0;0,6466513;1,41480595;4,82901665
42;2017;"Teychan bis";44,75;0;0;0,43753528;-0,90264193;2,16143285
42;2017;"les Hébihens";48,75;0;0;0,631880135;0,29460737;3,6922496
42;2018;"Antifer ponton pétrolier";49,75;0,25;0;0,27648665;-2,18222865;-1,6170353
42;2018;"Arcachon - Bouée 7";44,5;0;30,9271965;0,38272321;0,014887105;-1,3468324
42;2018;"At so";50,25;1,5;0;0,351090295;-1,4404492;-0,8749444
42;2018;"Auger";45,75;0;0;0,358353805;-1,8680507;-2,8188579
42;2018;"Cabourg";49,25;0;0;0,21480781;-1,31371295;-1,21642775
42;2018;"Le Cornard";46;0;0;0,35148702;-2,3686055;-3,0222007
42;2018;"Loguivy";48,75;0;0;0,108433918;-1,25194235;-1,72202205
42;2018;"Men er Roue";47,5;0;0;0,092594568;-1,8025526;-2,3806761
42;2018;"Ouest Loscolo";47,5;0;0;0,092594568;-1,8025526;-2,3806761
42;2018;"Point 1 Boulogne";50,75;1,5;0;0,49011947;-0,94095942;-0,45720745
42;2018;"Teychan bis";44,75;0;0;0,34251446;-0,318993555;-1,6258763
42;2018;"les Hébihens";48,75;0;0;0,108433918;-1,25194235;-1,72202205
42;2019;"Antifer ponton pétrolier";49,75;0,25;0;0,970564455;3,17576275;5,27962015
42;2019;"Arcachon - Bouée 7";44,5;0;31,91943;0,8230052;0,248065035;1,84493095
42;2019;"At so";50,25;1,5;0;0,97570688;2,84206805;4,43051505
42;2019;"Auger";45,75;0;0;0,9985351;0,47085096;2,6261074
42;2019;"Cabourg";49,25;0;0;0,982466845;1,79061545;3,4909985
42;2019;"Le Cornard";46;0;0;1;0,92562485;2,6308911
42;2019;"Loguivy";48,75;0;0;0,9998474;1,6971422;2,81410645
42;2019;"Men er Roue";47,5;0;0;1;1,61771415;2,1463034
42;2019;"Ouest Loscolo";47,5;0;0;1;1,61771415;2,1463034
42;2019;"Point 1 Boulogne";50,75;1,5;0;0,9754017;3,4193743;4,7017503
42;2019;"Teychan bis";44,75;0;0;0,917217275;0,0557910835;1,83632025
42;2019;"les Hébihens";48,75;0;0;0,9998474;1,6971422;2,81410645
42;2020;"Antifer ponton pétrolier";49,75;0,25;0;0,77379335;-3,08676385;-0,17752433
42;2020;"Arcachon - Bouée 7";44,5;0;31,97412;0,7507668;-0,9931366;-0,5265084
42;2020;"At so";50,25;1,5;0;0,879266925;-2,5178863;-1,22073405
42;2020;"Auger";45,75;0;0;0,90230875;-1,6522983;-1,38353085
42;2020;"Cabourg";49,25;0;0;0,903697365;-1,49057575;0,187832965
42;2020;"Le Cornard";46;0;0;0,9281736;-1,78115035;-1,48691625
42;2020;"Loguivy";48,75;0;0;0,95078815;-1,23856915;-0,500779005
42;2020;"Men er Roue";47,5;0;0;0,8752079;-1,33060635;-1,11126725
42;2020;"Ouest Loscolo";47,5;0;0;0,8752079;-1,33060635;-1,11126725
42;2020;"Point 1 Boulogne";50,75;1,5;0;0,881357465;-2,12650895;-1,4798991
42;2020;"Teychan bis";44,75;0;0;0,793554395;-1,05361815;-0,71597025
42;2020;"les Hébihens";48,75;0;0;0,95078815;-1,23856915;-0,500779005
42;2021;"Antifer ponton pétrolier";49,75;0,25;0;0,923641515;1,5217801;5,4191802
42;2021;"Arcachon - Bouée 7";44,5;0;0;0,770772;-0,94884047;1,37619085
42;2021;"At so";50,25;1,5;0;0,90623045;1,70028845;4,68148425
42;2021;"Auger";45,75;0;0;0,60552697;-0,963895365;1,97643415
42;2021;"Cabourg";49,25;0;0;0,927395335;0,77656135;3,28174065
42;2021;"Le Cornard";46;0;0;0,59281582;-0,73215708;2,0362606
42;2021;"Loguivy";48,75;0;0;0,92329055;0,63138885;2,5247617
42;2021;"Men er Roue";47,5;0;0;0,674179405;-0,17512491;1,7865713
42;2021;"Ouest Loscolo";47,5;0;0;0,674179405;-0,17512491;1,7865713
42;2021;"Point 1 Boulogne";50,75;1,5;0;0,939587725;2,34227345;5,3761643
42;2021;"Teychan bis";44,75;0;0;0,748981425;-1,0913246;1,2748318
42;2021;"les Hébihens";48,75;0;0;0,92329055;0,63138885;2,5247617
42;2022;"Antifer ponton pétrolier";49,75;0,25;4,656613e-10;0,9606458;-0,58900854;4,1527085
42;2022;"Arcachon - Bouée 7";44,5;0;4,656613e-10;0,86766973;-1,35615875;2,3542582
42;2022;"At so";50,25;1,5;4,656613e-10;0,959653915;-0,41044772;3,75740565
42;2022;"Auger";45,75;0;4,656613e-10;0,88999435;-0,892714525;3,33005105
42;2022;"Cabourg";49,25;0;4,656613e-10;0,96378922;-0,833194275;2,9521093
42;2022;"Le Cornard";46;0;4,656613e-10;0,91674423;-0,39620355;3,39949615
42;2022;"Loguivy";48,75;0;4,656613e-10;0,98062044;-0,0945324075;3,39059295
42;2022;"Men er Roue";47,5;0;4,656613e-10;0,94865185;-0,47963368;2,35158715
42;2022;"Ouest Loscolo";47,5;0;4,656613e-10;0,94865185;-0,47963368;2,35158715
42;2022;"Point 1 Boulogne";50,75;1,5;4,656613e-10;0,92091008;0,569856315;3,69152175
42;2022;"Teychan bis";44,75;0;4,656613e-10;0,84664218;-1,4950393;2,5924193
42;2022;"les Hébihens";48,75;0;4,656613e-10;0,98062044;-0,0945324075;3,39059295
43;2007;"Antifer ponton pétrolier";49,75;0,25;-2,3283064e-10;0,9906612;-3,71824015;-0,17659078
43;2007;"Arcachon - Bouée 7";44,5;0;-2,3283064e-10;0,34805365;-0,153340025;-1,47780805
43;2007;"At so";50,25;1,5;-2,3283064e-10;0,99346895;-3,36832265;-0,8396476
43;2007;"Auger";45,75;0;-2,3283064e-10;0,25321594;-1,7219516;-2,23841815
43;2007;"Cabourg";49,25;0;-2,3283064e-10;0,9937436;-1,84645925;-0,300564635
43;2007;"Le Cornard";46;0;-2,3283064e-10;0,285764425;-2,28061615;-2,1622046
43;2007;"Loguivy";48,75;0;-2,3283064e-10;0,990295;-1,78073405;-0,79798427
43;2007;"Men er Roue";47,5;0;-2,3283064e-10;0,973234865;-1,86312195;-1,44427415
43;2007;"Ouest Loscolo";47,5;0;-2,3283064e-10;0,973234865;-1,86312195;-1,44427415
43;2007;"Point 1 Boulogne";50,75;1,5;-2,3283064e-10;0,9813071;-3,2970432;-0,258901275
43;2007;"Teychan bis";44,75;0;-2,3283064e-10;0,25683243;-0,44216081;-1,6739306
43;2007;"les Hébihens";48,75;0;-2,3283064e-10;0,990295;-1,78073405;-0,79798427
43;2008;"Antifer ponton pétrolier";49,75;0,25;0;0,911998515;4,00220815;1,22680515
43;2008;"Arcachon - Bouée 7";44,5;0;0;0,7596173;0,61767864;-1,4045433
43;2008;"At so";50,25;1,5;0;0,90790902;3,31771185;1,4069272
43;2008;"Auger";45,75;0;0;0,8411335;-0,42575504;-1,6467944
43;2008;"Cabourg";49,25;0;0;0,9525125;1,9651804;1,74994235
43;2008;"Le Cornard";46;0;0;0,86359546;-0,358082745;-1,56012695
43;2008;"Loguivy";48,75;0;0;0,98031527;1,68306005;1,1886924
43;2008;"Men er Roue";47,5;0;0;0,88540125;1,16042875;0,18209718
43;2008;"Ouest Loscolo";47,5;0;0;0,88540125;1,16042875;0,18209718
43;2008;"Point 1 Boulogne";50,75;1,5;0;0,91880428;4,38858025;1,1328285
43;2008;"Teychan bis";44,75;0;0;0,76984115;0,432494295;-1,526713
43;2008;"les Hébihens";48,75;0;0;0,98031527;1,68306005;1,1886924
43;2009;"Antifer ponton pétrolier";49,75;0,25;0;0,699205;2,0699812;4,113417
43;2009;"Arcachon - Bouée 7";44,5;0;0;0,458837535;0,1080053125;0,73943777
43;2009;"At so";50,25;1,5;0;0,67021195;1,9056981;3,44134425
43;2009;"Auger";45,75;0;0;0,772160575;-0,26707831;1,0046723
43;2009;"Cabourg";49,25;0;0;0,76273025;0,9488521;2,6527209
43;2009;"Le Cornard";46;0;0;0,74892041;-0,152256785;0,7584998
43;2009;"Loguivy";48,75;0;0;0,831863335;1,0295216;2,01604915
43;2009;"Men er Roue";47,5;0;0;0,7107564;0,7398181;0,9774408
43;2009;"Ouest Loscolo";47,5;0;0;0,7107564;0,7398181;0,9774408
43;2009;"Point 1 Boulogne";50,75;1,5;0;0,71240445;2,36792825;3,8204064
43;2009;"Teychan bis";44,75;0;0;0,44086185;-0,250002285;0,740527005
43;2009;"les Hébihens";48,75;0;0;0,831863335;1,0295216;2,01604915
43;2010;"Antifer ponton pétrolier";49,75;0,25;2,3283064e-10;0,75993775;3,6954023;3,9154409
43;2010;"Arcachon - Bouée 7";44,5;0;2,3283064e-10;0,458471315;0,35966779;0,105533255
43;2010;"At so";50,25;1,5;2,3283064e-10;0,863458085;2,9931676;3,56349075
43;2010;"Auger";45,75;0;2,3283064e-10;0,827934;-0,5712126;0,165153205
43;2010;"Cabourg";49,25;0;2,3283064e-10;0,7367891;1,38929235;2,38022695
43;2010;"Le Cornard";46;0;2,3283064e-10;0,820487415;-0,435079725;-0,099290152
43;2010;"Loguivy";48,75;0;2,3283064e-10;0,88329545;1,17886165;1,8758613
43;2010;"Men er Roue";47,5;0;2,3283064e-10;0,78926647;0,078294577;0,903671415
43;2010;"Ouest Loscolo";47,5;0;2,3283064e-10;0,78926647;0,078294577;0,903671415
43;2010;"Point 1 Boulogne";50,75;1,5;2,3283064e-10;0,92528955;4,0764785;3,1235532
43;2010;"Teychan bis";44,75;0;2,3283064e-10;0,5687364;0,232163065;0,286316335
43;2010;"les Hébihens";48,75;0;2,3283064e-10;0,88329545;1,17886165;1,8758613
43;2011;"Antifer ponton pétrolier";49,75;0,25;0;0,6062137;-1,8540572;6,51347375
43;2011;"Arcachon - Bouée 7";44,5;0;0;0,481497865;-1,6457034;2,31099605
43;2011;"At so";50,25;1,5;0;0,684326975;-2,3381871;5,2835348
43;2011;"Auger";45,75;0;0;0,52555203;-1,9327166;3,5722767
43;2011;"Cabourg";49,25;0;0;0,672928115;-1,4153436;4,391639
43;2011;"Le Cornard";46;0;0;0,458913825;-1,7238946;3,9174833
43;2011;"Loguivy";48,75;0;0;0,8592007;-1,03983865;4,19418585
43;2011;"Men er Roue";47,5;0;0;0,58843633;-1,24023285;3,6622722
43;2011;"Ouest Loscolo";47,5;0;0;0,58843633;-1,24023285;3,6622722
43;2011;"Point 1 Boulogne";50,75;1,5;0;0,60656463;-2,08020305;5,60725
43;2011;"Teychan bis";44,75;0;0;0,561152395;-1,90087825;2,43994495
43;2011;"les Hébihens";48,75;0;0;0,8592007;-1,03983865;4,19418585
43;2012;"Antifer ponton pétrolier";49,75;0,25;0;0,759541;-3,86907315;-3,04642715
43;2012;"Arcachon - Bouée 7";44,5;0;0;0,98883005;-0,46605546;-0,058603297
43;2012;"At so";50,25;1,5;0;0,81293395;-3,0836751;-2,7019286
43;2012;"Auger";45,75;0;0;0,9823753;-1,46463295;-0,970422915
43;2012;"Cabourg";49,25;0;0;0,848763225;-2,14905145;-1,50018955
43;2012;"Le Cornard";46;0;0;0,98948623;-1,6245177;-1,2673526
43;2012;"Loguivy";48,75;0;0;0,9996948;-1,6452746;-1,24832505
43;2012;"Men er Roue";47,5;0;0;0,947919375;-1,3647753;-1,34496495
43;2012;"Ouest Loscolo";47,5;0;0;0,947919375;-1,3647753;-1,34496495
43;2012;"Point 1 Boulogne";50,75;1,5;0;0,98187172;-3,3832483;-3,2046562
43;2012;"Teychan bis";44,75;0;0;0,9926449;-0,430712535;-0,335003305
43;2012;"les Hébihens";48,75;0;0;0,9996948;-1,6452746;-1,24832505
43;2013;"Antifer ponton pétrolier";49,75;0,25;2,3283064e-10;0,72825906;3,3461071;7,46907225
43;2013;"Arcachon - Bouée 7";44,5;0;2,3283064e-10;0,66267374;0,42986336;2,1692668
43;2013;"At so";50,25;1,5;2,3283064e-10;0,76683502;2,89204175;6,51110385
43;2013;"Auger";45,75;0;2,3283064e-10;0,8270337;0,55388345;3,6657947
43;2013;"Cabourg";49,25;0;2,3283064e-10;0,81159108;1,600208;5,179798
43;2013;"Le Cornard";46;0;2,3283064e-10;0,856087765;0,95429115;3,71345485
43;2013;"Loguivy";48,75;0;2,3283064e-10;0,915950745;1,4842872;4,78845545
43;2013;"Men er Roue";47,5;0;2,3283064e-10;0,93041673;1,68221315;3,81724785
43;2013;"Ouest Loscolo";47,5;0;2,3283064e-10;0,93041673;1,68221315;3,81724785
43;2013;"Point 1 Boulogne";50,75;1,5;2,3283064e-10;0,70361495;3,80017255;7,622644
43;2013;"Teychan bis";44,75;0;2,3283064e-10;0,68457115;0,36861263;2,29477195
43;2013;"les Hébihens";48,75;0;2,3283064e-10;0,915950745;1,4842872;4,78845545
43;2014;"Antifer ponton pétrolier";49,75;0,25;0;0,654052135;2,98577845;4,18961335
43;2014;"Arcachon - Bouée 7";44,5;0;0;0,055040972;-1,027716;-0,33539602
43;2014;"At so";50,25;1,5;0;0,74148903;2,7517403;3,64174495
43;2014;"Auger";45,75;0;0;0,188836155;-0,99807118;-0,137303045
43;2014;"Cabourg";49,25;0;0;0,69650405;1,0781074;2,71693375
43;2014;"Le Cornard";46;0;0;0,22825141;-1,0017118;-0,12881335
43;2014;"Loguivy";48,75;0;0;0,86731875;0,642276325;2,14925585
43;2014;"Men er Roue";47,5;0;0;0,589290885;-0,29699686;0,5809255
43;2014;"Ouest Loscolo";47,5;0;0;0,589290885;-0,29699686;0,5809255
43;2014;"Point 1 Boulogne";50,75;1,5;0;0,801245175;3,9156901;4,48448895
43;2014;"Teychan bis";44,75;0;0;0,059710374;-1,16085775;-0,432744565
43;2014;"les Hébihens";48,75;0;0;0,86731875;0,642276325;2,14925585
43;2015;"Antifer ponton pétrolier";49,75;0,25;0;0,86861581;0,0384330672;2,9226675
43;2015;"Arcachon - Bouée 7";44,5;0;0;0,85718647;-0,8234269;0,42010576
43;2015;"At so";50,25;1,5;0;0,9015763;-0,41819458;2,1850915
43;2015;"Auger";45,75;0;0;0,968534945;-0,78290365;0,768905325
43;2015;"Cabourg";49,25;0;0;0,900141925;-0,150840076;1,93123735
43;2015;"Le Cornard";46;0;0;0,959409765;-0,58918285;0,80988177
43;2015;"Loguivy";48,75;0;0;0,891581335;-0,0243285275;1,7878198
43;2015;"Men er Roue";47,5;0;0;0,848747925;-0,48639222;0,80438493
43;2015;"Ouest Loscolo";47,5;0;0;0,848747925;-0,48639222;0,80438493
43;2015;"Point 1 Boulogne";50,75;1,5;0;0,863458095;0,087357455;2,6693132
43;2015;"Teychan bis";44,75;0;0;0,881326975;-0,85110127;0,440593975
43;2015;"les Hébihens";48,75;0;0;0,891581335;-0,0243285275;1,7878198
43;2016;"Antifer ponton pétrolier";49,75;0,25;0;0,71901178;-1,4176713;0,50327025
43;2016;"Arcachon - Bouée 7";44,5;0;0;0,573451535;-1,17077015;-0,5296441
43;2016;"At so";50,25;1,5;0;0,8815406;-0,518101135;-0,0622876235
43;2016;"Auger";45,75;0;0;0,7431676;-2,16343415;-1,32399575
43;2016;"Cabourg";49,25;0;0;0,78113315;-0,789287635;0,30892399
43;2016;"Le Cornard";46;0;0;0,76298963;-2,20188595;-1,4335084
43;2016;"Loguivy";48,75;0;0;0,956403635;-0,622325775;-0,0648583425
43;2016;"Men er Roue";47,5;0;0;0,774174825;-1,38630265;-0,939930585
43;2016;"Ouest Loscolo";47,5;0;0;0,774174825;-1,38630265;-0,939930585
43;2016;"Point 1 Boulogne";50,75;1,5;0;0,688859045;-0,34405608;-0,211389245
43;2016;"Teychan bis";44,75;0;0;0,4413349;-1,39642155;-1,0617826
43;2016;"les Hébihens";48,75;0;0;0,956403635;-0,622325775;-0,0648583425
43;2017;"Antifer ponton pétrolier";49,75;0,25;0;0,95403845;5,1142273;0,302979035
43;2017;"Arcachon - Bouée 7";44,5;0;0;0,68304517;0,393390335;0,314047855
43;2017;"At so";50,25;1,5;0;0,97146475;4,31606115;0,298551515
43;2017;"Auger";45,75;0;0;0,741519525;0,312882215;0,43691169
43;2017;"Cabourg";49,25;0;0;0,94999465;2,08702385;0,70699075
43;2017;"Le Cornard";46;0;0;0,786672365;0,60132845;0,301872165
43;2017;"Loguivy";48,75;0;0;0,980467855;1,82821255;0,653860435
43;2017;"Men er Roue";47,5;0;0;0,94323472;0,727770595;-0,0800019025
43;2017;"Ouest Loscolo";47,5;0;0;0,94323472;0,727770595;-0,0800019025
43;2017;"Point 1 Boulogne";50,75;1,5;0;0,97427249;5,3478492;1,06783405
43;2017;"Teychan bis";44,75;0;0;0,691941465;0,38845118;0,18897027
43;2017;"les Hébihens";48,75;0;0;0,980467855;1,82821255;0,653860435
43;2018;"Antifer ponton pétrolier";49,75;0,25;0;0,75642805;1,9771682;-4,0284164
43;2018;"Arcachon - Bouée 7";44,5;0;0;0,0457937235;0,60703272;-2,42101325
43;2018;"At so";50,25;1,5;0;0,7185998;2,07248655;-3,1553682
43;2018;"Auger";45,75;0;0;0,27790579;-1,36696345;-3,18244375
43;2018;"Cabourg";49,25;0;0;0,76468343;1,27958655;-2,33370835
43;2018;"Le Cornard";46;0;0;0,3127737;-1,69764905;-3,3349508
43;2018;"Loguivy";48,75;0;0;0,76674345;0,8168397;-2,4558246
43;2018;"Men er Roue";47,5;0;0;0,37407109;-0,6422241;-2,35857365
43;2018;"Ouest Loscolo";47,5;0;0;0,37407109;-0,6422241;-2,35857365
43;2018;"Point 1 Boulogne";50,75;1,5;0;0,645522085;2,05970645;-3,3631315
43;2018;"Teychan bis";44,75;0;0;0,0961652925;0,09582787;-2,82383085
